config_id,asset,lookback_years,stress_pctile,stress_tilt_fraction,persistence_days,max_lump_multiple,wealth_over_invested_fee0.001,sharpe_fee0.001,dca_wealth_over_invested_fee0.001,dca_sharpe_fee0.001,beats_dca_fee0.001,wealth_over_invested_fee0.0025,sharpe_fee0.0025,dca_wealth_over_invested_fee0.0025,dca_sharpe_fee0.0025,beats_dca_fee0.0025
cfg15_lb10_pc70_tf0.25_pd3,OIL,10,70,0.25,3,6.0,1.1846078573103322,0.22733966982688916,1.1798550873762443,0.22782375575083372,False,1.1828339948942344,0.22579428203146026,1.1780850183556857,0.2262905906561879,False
cfg16_lb10_pc80_tf0.0_pd1,SP500,10,80,0.0,1,6.0,85.28382923611326,0.15310019908012518,85.27722344483453,0.1530965091120862,True,85.155776376854,0.15234071349356382,85.14917987853534,0.15233705290993851,True
cfg16_lb10_pc80_tf0.0_pd1,GOLD,10,80,0.0,1,6.0,2.2162625815428814,0.5083882472342925,2.2312322553607693,0.5049170813430391,False,2.2129393205683856,0.5053559739180593,2.227883543414292,0.5019039393179513,False
cfg16_lb10_pc80_tf0.0_pd1,SILVER,10,80,0.0,1,6.0,1.6829549810150066,0.3195899863363293,1.686659698183187,0.3196772758715409,False,1.6804324822034695,0.3178113680728604,1.6841286627489933,0.31790937005101605,False
cfg16_lb10_pc80_tf0.0_pd1,BTC,10,80,0.0,1,6.0,9.863291772222164,1.067544392718327,9.855679074865842,1.0673092354078406,True,9.848498290153108,1.065484357303688,9.84088617851966,1.0652491717139174,True
cfg16_lb10_pc80_tf0.0_pd1,OIL,10,80,0.0,1,6.0,1.1873581392602128,0.22418555311037158,1.1798550873762443,0.22782375575083372,False,1.1855797754386248,0.22261334740193822,1.1780850183556857,0.2262905906561879,False
cfg17_lb10_pc80_tf0.0_pd3,SP500,10,80,0.0,3,6.0,85.28642663960052,0.15310210694029783,85.27722344483453,0.1530965091120862,True,85.15836956747532,0.15234262181328417,85.14917987853534,0.15233705290993851,True
cfg17_lb10_pc80_tf0.0_pd3,GOLD,10,80,0.0,3,6.0,2.216050271379474,0.5074235416752823,2.2312322553607693,0.5049170813430391,False,2.2127258420165825,0.5043776406244391,2.227883543414292,0.5019039393179513,False
cfg17_lb10_pc80_tf0.0_pd3,SILVER,10,80,0.0,3,6.0,1.683447869287175,0.31988703001943314,1.686659698183187,0.3196772758715409,False,1.6809231432307314,0.3181015965537722,1.6841286627489933,0.31790937005101605,False
cfg17_lb10_pc80_tf0.0_pd3,BTC,10,80,0.0,3,6.0,9.861868926326984,1.0674804225546526,9.855679074865842,1.0673092354078406,True,9.84707758066318,1.065420563354909,9.84088617851966,1.0652491717139174,True
cfg17_lb10_pc80_tf0.0_pd3,OIL,10,80,0.0,3,6.0,1.1877659991484248,0.22512779599606397,1.1798550873762443,0.22782375575083372,False,1.1859855372231685,0.22355239475851146,1.1780850183556857,0.2262905906561879,False
cfg18_lb10_pc80_tf0.25_pd1,SP500,10,80,0.25,1,6.0,85.28330303788708,0.15310009349025208,85.27722344483453,0.1530965091120862,True,85.15525081230386,0.15234061561682885,85.14917987853534,0.15233705290993851,True
cfg18_lb10_pc80_tf0.25_pd1,GOLD,10,80,0.25,1,6.0,2.220608671214453,0.5076336656252478,2.2312322553607693,0.5049170813430391,False,2.2172781410837232,0.5046061934740181,2.227883543414292,0.5019039393179513,False
cfg18_lb10_pc80_tf0.25_pd1,SILVER,10,80,0.25,1,6.0,1.6848533068636506,0.31974729785196226,1.686659698183187,0.3196772758715409,False,1.6823272142169343,0.317971502833472,1.6841286627489933,0.31790937005101605,False
cfg18_lb10_pc80_tf0.25_pd1,BTC,10,80,0.25,1,6.0,9.861505835258253,1.0674869112422956,9.855679074865842,1.0673092354078406,True,9.846712323587822,1.0654268868418855,9.84088617851966,1.0652491717139174,True
cfg18_lb10_pc80_tf0.25_pd1,OIL,10,80,0.25,1,6.0,1.1866134121542495,0.22530038431077842,1.1798550873762443,0.22782375575083372,False,1.184835423780869,0.22373743032496668,1.1780850183556857,0.2262905906561879,False
cfg19_lb10_pc80_tf0.25_pd3,SP500,10,80,0.25,3,6.0,85.28539150219322,0.15310162604527025,85.27722344483453,0.1530965091120862,True,85.15733590613218,0.15234214853744227,85.14917987853534,0.15233705290993851,True
cfg19_lb10_pc80_tf0.25_pd3,GOLD,10,80,0.25,3,6.0,2.220460023869422,0.5069136851922738,2.2312322553607693,0.5049170813430391,False,2.217128601553585,0.5038759891536513,2.227883543414292,0.5019039393179513,False
cfg19_lb10_pc80_tf0.25_pd3,SILVER,10,80,0.25,3,6.0,1.685182539348337,0.31996465197155477,1.686659698183187,0.3196772758715409,False,1.6826548369792325,0.31818375688218375,1.6841286627489933,0.31790937005101605,False
cfg19_lb10_pc80_tf0.25_pd3,BTC,10,80,0.25,3,6.0,9.860092931985555,1.0674308929348033,9.855679074865842,1.0673092354078406,True,9.84530154179151,1.0653709927570336,9.84088617851966,1.0652491717139174,True
cfg19_lb10_pc80_tf0.25_pd3,OIL,10,80,0.25,3,6.0,1.1868843445482182,0.2259950203065428,1.1798550873762443,0.22782375575083372,False,1.1851048350933657,0.22442966917937865,1.1780850183556857,0.2262905906561879,False
cfg20_lb10_pc90_tf0.0_pd1,SP500,10,90,0.0,1,6.0,85.28039657538368,0.15309860386024793,85.27722344483453,0.1530965091120862,True,85.15234824462415,0.15233914214362249,85.14917987853534,0.15233705290993851,True
cfg20_lb10_pc90_tf0.0_pd1,GOLD,10,90,0.0,1,6.0,2.2231400247172624,0.5044212178370023,2.2312322553607693,0.5049170813430391,False,2.2198034632672465,0.5014076100286899,2.227883543414292,0.5019039393179513,False
cfg20_lb10_pc90_tf0.0_pd1,SILVER,10,90,0.0,1,6.0,1.6793391612218695,0.31891575940708267,1.686659698183187,0.3196772758715409,False,1.6768191175849154,0.3171483336122846,1.6841286627489933,0.31790937005101605,False
cfg20_lb10_pc90_tf0.0_pd1,BTC,10,90,0.0,1,6.0,9.855679074865842,1.0673092354078406,9.855679074865842,1.0673092354078406,False,9.84088617851966,1.0652491717139174,9.84088617851966,1.0652491717139174,False
cfg20_lb10_pc90_tf0.0_pd1,OIL,10,90,0.0,1,6.0,1.1867002908047979,0.22749456327641893,1.1798550873762443,0.22782375575083372,False,1.1849199437010138,0.2259537440741505,1.1780850183556857,0.2262905906561879,False
cfg21_lb10_pc90_tf0.0_pd3,SP500,10,90,0.0,3,6.0,85.2795769186063,0.15309806362836162,85.27722344483453,0.1530965091120862,True,85.15152981856268,0.152338603546234,85.14917987853534,0.15233705290993851,True
cfg21_lb10_pc90_tf0.0_pd3,GOLD,10,90,0.0,3,6.0,2.223238701958788,0.5040543308833708,2.2312322553607693,0.5049170813430391,False,2.2199019923447456,0.501036853991194,2.227883543414292,0.5019039393179513,False
cfg21_lb10_pc90_tf0.0_pd3,SILVER,10,90,0.0,3,6.0,1.679148373909658,0.3185268348807927,1.686659698183187,0.3196772758715409,False,1.6766286167401396,0.3167568142818146,1.6841286627489933,0.31790937005101605,False
cfg21_lb10_pc90_tf0.0_pd3,BTC,10,90,0.0,3,6.0,9.855679074865842,1.0673092354078406,9.855679074865842,1.0673092354078406,False,9.84088617851966,1.0652491717139174,9.84088617851966,1.0652491717139174,False
cfg21_lb10_pc90_tf0.0_pd3,OIL,10,90,0.0,3,6.0,1.1859166475307839,0.22820457556697613,1.1798550873762443,0.22782375575083372,True,1.1841374770685522,0.22666349394518498,1.1780850183556857,0.2262905906561879,True
cfg22_lb10_pc90_tf0.25_pd1,SP500,10,90,0.25,1,6.0,85.27965298768488,0.15309811939500184,85.27722344483453,0.1530965091120862,True,85.15160577342341,0.15233865919427908,85.14917987853534,0.15233705290993851,True
