config_id,asset,corr_window,pctile_lookback,k,min_mult,wealth_over_invested_fee0.001,sharpe_fee0.001,dca_wealth_over_invested_fee0.001,dca_sharpe_fee0.001,beats_dca_fee0.001,wealth_over_invested_fee0.0025,sharpe_fee0.0025,dca_wealth_over_invested_fee0.0025,dca_sharpe_fee0.0025,beats_dca_fee0.0025
cfg05_cw60_pl252_k1.5_mn0.5,OIL,60,252,1.5,0.5,1.179794007307474,0.22770967030945927,1.1798550873762443,0.22782375575083372,False,1.1780240299987288,0.22617616374070887,1.1780850183556857,0.2262905906561879,False
cfg06_cw60_pl504_k0.5_mn0.25,SP500,60,504,0.5,0.25,85.277242585461,0.15309652212398475,85.27722344483453,0.1530965091120862,True,85.14919899042219,0.1523370658987953,85.14917987853534,0.15233705290993851,True
cfg06_cw60_pl504_k0.5_mn0.25,GOLD,60,504,0.5,0.25,2.231135767367821,0.5049014273690593,2.2312322553607693,0.5049170813430391,False,2.2277872002982173,0.5018881779588112,2.227883543414292,0.5019039393179513,False
cfg06_cw60_pl504_k0.5_mn0.25,SILVER,60,504,0.5,0.25,1.6865983256702164,0.31965812865860255,1.686659698183187,0.3196772758715409,False,1.6840673823869432,0.3178900967025119,1.6841286627489933,0.31790937005101605,False
cfg06_cw60_pl504_k0.5_mn0.25,BTC,60,504,0.5,0.25,9.8536756767242,1.0672647007833038,9.855679074865842,1.0673092354078406,False,9.838885788483333,1.0652045570344675,9.84088617851966,1.0652491717139174,False
cfg06_cw60_pl504_k0.5_mn0.25,OIL,60,504,0.5,0.25,1.1798944327029424,0.22782676361992107,1.1798550873762443,0.22782375575083372,True,1.1781243046053147,0.22629351325747973,1.1780850183556857,0.2262905906561879,True
cfg07_cw60_pl504_k0.5_mn0.5,SP500,60,504,0.5,0.5,85.277242585461,0.15309652212398475,85.27722344483453,0.1530965091120862,True,85.14919899042219,0.1523370658987953,85.14917987853534,0.15233705290993851,True
cfg07_cw60_pl504_k0.5_mn0.5,GOLD,60,504,0.5,0.5,2.231135767367821,0.5049014273690593,2.2312322553607693,0.5049170813430391,False,2.2277872002982173,0.5018881779588112,2.227883543414292,0.5019039393179513,False
cfg07_cw60_pl504_k0.5_mn0.5,SILVER,60,504,0.5,0.5,1.6865983256702164,0.31965812865860255,1.686659698183187,0.3196772758715409,False,1.6840673823869432,0.3178900967025119,1.6841286627489933,0.31790937005101605,False
cfg07_cw60_pl504_k0.5_mn0.5,BTC,60,504,0.5,0.5,9.8536756767242,1.0672647007833038,9.855679074865842,1.0673092354078406,False,9.838885788483333,1.0652045570344675,9.84088617851966,1.0652491717139174,False
cfg07_cw60_pl504_k0.5_mn0.5,OIL,60,504,0.5,0.5,1.1798944327029424,0.22782676361992107,1.1798550873762443,0.22782375575083372,True,1.1781243046053147,0.22629351325747973,1.1780850183556857,0.2262905906561879,True
cfg08_cw60_pl504_k1.0_mn0.25,SP500,60,504,1.0,0.25,85.27719825400625,0.15309648913329751,85.27722344483453,0.1530965091120862,False,85.14915472553108,0.15233703287050174,85.14917987853534,0.15233705290993851,False
cfg08_cw60_pl504_k1.0_mn0.25,GOLD,60,504,1.0,0.25,2.2311062989505843,0.5049399286887736,2.2312322553607693,0.5049170813430391,False,2.2277577761278415,0.50192641154968,2.227883543414292,0.5019039393179513,False
cfg08_cw60_pl504_k1.0_mn0.25,SILVER,60,504,1.0,0.25,1.6864651193722018,0.3196434167341364,1.686659698183187,0.3196772758715409,False,1.68393437609838,0.31787518713534973,1.6841286627489933,0.31790937005101605,False
cfg08_cw60_pl504_k1.0_mn0.25,BTC,60,504,1.0,0.25,9.852614964441075,1.0672608837003934,9.855679074865842,1.0673092354078406,False,9.837826668861279,1.0652006497819546,9.84088617851966,1.0652491717139174,False
cfg08_cw60_pl504_k1.0_mn0.25,OIL,60,504,1.0,0.25,1.1799181797438714,0.22782198932992007,1.1798550873762443,0.22782375575083372,False,1.1781480159900255,0.22628859501521212,1.1780850183556857,0.2262905906561879,False
cfg09_cw60_pl504_k1.0_mn0.5,SP500,60,504,1.0,0.5,85.27723552911337,0.15309651686217965,85.27722344483453,0.1530965091120862,True,85.14919194466951,0.15233706062950964,85.14917987853534,0.15233705290993851,True
cfg09_cw60_pl504_k1.0_mn0.5,GOLD,60,504,1.0,0.5,2.2311710333987134,0.5049195272379012,2.2312322553607693,0.5049170813430391,False,2.2278224133771056,0.5019062539227437,2.227883543414292,0.5019039393179513,False
cfg09_cw60_pl504_k1.0_mn0.5,SILVER,60,504,1.0,0.5,1.6866460166249877,0.31966200982713305,1.686659698183187,0.3196772758715409,False,1.6841150017336715,0.3178939326576601,1.6841286627489933,0.31790937005101605,False
cfg09_cw60_pl504_k1.0_mn0.5,BTC,60,504,1.0,0.5,9.85237345140068,1.067233449052218,9.855679074865842,1.0673092354078406,False,9.83758551845308,1.065173269055108,9.84088617851966,1.0652491717139174,False
cfg09_cw60_pl504_k1.0_mn0.5,OIL,60,504,1.0,0.5,1.1799918263654134,0.2278511860733297,1.1798550873762443,0.22782375575083372,True,1.1782215520310546,0.22631792319569416,1.1780850183556857,0.2262905906561879,True
cfg10_cw60_pl504_k1.5_mn0.25,SP500,60,504,1.5,0.25,85.27717963744192,0.15309647542458182,85.27722344483453,0.1530965091120862,False,85.14913613691968,0.1523370191498016,85.14917987853534,0.15233705290993851,False
cfg10_cw60_pl504_k1.5_mn0.25,GOLD,60,504,1.5,0.25,2.231248509063599,0.5049907680634278,2.2312322553607693,0.5049170813430391,True,2.227899772712164,0.5019771992176585,2.227883543414292,0.5019039393179513,True
cfg10_cw60_pl504_k1.5_mn0.25,SILVER,60,504,1.5,0.25,1.6862953777342025,0.3196009447400471,1.686659698183187,0.3196772758715409,False,1.6837648893277102,0.3178326192619958,1.6841286627489933,0.31790937005101605,False
cfg10_cw60_pl504_k1.5_mn0.25,BTC,60,504,1.5,0.25,9.850943309885084,1.0672201815298714,9.855679074865842,1.0673092354078406,False,9.836157524297107,1.0651599257847209,9.84088617851966,1.0652491717139174,False
cfg10_cw60_pl504_k1.5_mn0.25,OIL,60,504,1.5,0.25,1.1800330384335562,0.22783599826414566,1.1798550873762443,0.22782375575083372,True,1.1782627022192147,0.22630254899937075,1.1780850183556857,0.2262905906561879,True
cfg11_cw60_pl504_k1.5_mn0.5,SP500,60,504,1.5,0.5,85.27722308407931,0.1530965078673914,85.27722344483453,0.1530965091120862,False,85.14917951832167,0.15233705163089195,85.14917987853534,0.15233705290993851,False
cfg11_cw60_pl504_k1.5_mn0.5,GOLD,60,504,1.5,0.5,2.231159628138792,0.5049210379384564,2.2312322553607693,0.5049170813430391,False,2.2278110252422048,0.5019077629056449,2.227883543414292,0.5019039393179513,False
cfg11_cw60_pl504_k1.5_mn0.5,SILVER,60,504,1.5,0.5,1.6866239513323482,0.31965647658583257,1.686659698183187,0.3196772758715409,False,1.6840929695721054,0.31788838869930924,1.6841286627489933,0.31790937005101605,False
cfg11_cw60_pl504_k1.5_mn0.5,BTC,60,504,1.5,0.5,9.85199797440406,1.0672241940143856,9.855679074865842,1.0673092354078406,False,9.837210605235734,1.0651640105977842,9.84088617851966,1.0652491717139174,False
cfg11_cw60_pl504_k1.5_mn0.5,OIL,60,504,1.5,0.5,1.1800606378938612,0.22786818182405782,1.1798550873762443,0.22782375575083372,True,1.1782902602388865,0.22633492584426812,1.1780850183556857,0.2262905906561879,True
cfg12_cw90_pl252_k0.5_mn0.25,SP500,90,252,0.5,0.25,85.27725275058602,0.15309652908986637,85.27722344483453,0.1530965091120862,True,85.14920914028443,0.1523370728535941,85.14917987853534,0.15233705290993851,True
cfg12_cw90_pl252_k0.5_mn0.25,GOLD,90,252,0.5,0.25,2.2310514221581057,0.5048878454100317,2.2312322553607693,0.5049170813430391,False,2.2277029817329623,0.5018745992444705,2.227883543414292,0.5019039393179513,False
cfg12_cw90_pl252_k0.5_mn0.25,SILVER,90,252,0.5,0.25,1.6865628870108236,0.319658704644866,1.686659698183187,0.3196772758715409,False,1.684031996938749,0.3178906653941962,1.6841286627489933,0.31790937005101605,False
