config_id,asset,window_def,ladder,mult_near,max_lump_cap,wealth_over_invested_fee0.001,sharpe_fee0.001,dca_wealth_over_invested_fee0.001,dca_sharpe_fee0.001,beats_dca_fee0.001,wealth_over_invested_fee0.0025,sharpe_fee0.0025,dca_wealth_over_invested_fee0.0025,dca_sharpe_fee0.0025,beats_dca_fee0.0025
cfg11_trading252_ladaggressive_mn2.0_mlc3.0,BTC,trading252,aggressive,2.0,3.0,9.845971778553997,1.0649226451429459,9.855679074865842,1.0673092354078406,False,9.831195626314882,1.0628563121489207,9.84088617851966,1.0652491717139174,False
cfg11_trading252_ladaggressive_mn2.0_mlc3.0,OIL,trading252,aggressive,2.0,3.0,1.1806321906795374,0.2270298872987596,1.1798550873762443,0.22782375575083372,False,1.1788609548372033,0.22549478427691413,1.1780850183556857,0.2262905906561879,False
cfg12_trading252_ladflat_mn1.5_mlc2.0,SP500,trading252,flat,1.5,2.0,85.27722344483453,0.1530965091120862,85.27722344483453,0.1530965091120862,False,85.14917987853534,0.15233705290993851,85.14917987853534,0.15233705290993851,False
cfg12_trading252_ladflat_mn1.5_mlc2.0,GOLD,trading252,flat,1.5,2.0,2.2312322553607693,0.5049170813430391,2.2312322553607693,0.5049170813430391,False,2.227883543414292,0.5019039393179513,2.227883543414292,0.5019039393179513,False
cfg12_trading252_ladflat_mn1.5_mlc2.0,SILVER,trading252,flat,1.5,2.0,1.686659698183187,0.3196772758715409,1.686659698183187,0.3196772758715409,False,1.6841286627489933,0.31790937005101605,1.6841286627489933,0.31790937005101605,False
cfg12_trading252_ladflat_mn1.5_mlc2.0,BTC,trading252,flat,1.5,2.0,9.855679074865842,1.0673092354078406,9.855679074865842,1.0673092354078406,False,9.84088617851966,1.0652491717139174,9.84088617851966,1.0652491717139174,False
cfg12_trading252_ladflat_mn1.5_mlc2.0,OIL,trading252,flat,1.5,2.0,1.1798550873762443,0.22782375575083372,1.1798550873762443,0.22782375575083372,False,1.1780850183556857,0.2262905906561879,1.1780850183556857,0.2262905906561879,False
cfg13_trading252_ladflat_mn1.5_mlc3.0,SP500,trading252,flat,1.5,3.0,85.27722344483453,0.1530965091120862,85.27722344483453,0.1530965091120862,False,85.14917987853534,0.15233705290993851,85.14917987853534,0.15233705290993851,False
cfg13_trading252_ladflat_mn1.5_mlc3.0,GOLD,trading252,flat,1.5,3.0,2.2312322553607693,0.5049170813430391,2.2312322553607693,0.5049170813430391,False,2.227883543414292,0.5019039393179513,2.227883543414292,0.5019039393179513,False
cfg13_trading252_ladflat_mn1.5_mlc3.0,SILVER,trading252,flat,1.5,3.0,1.686659698183187,0.3196772758715409,1.686659698183187,0.3196772758715409,False,1.6841286627489933,0.31790937005101605,1.6841286627489933,0.31790937005101605,False
cfg13_trading252_ladflat_mn1.5_mlc3.0,BTC,trading252,flat,1.5,3.0,9.855679074865842,1.0673092354078406,9.855679074865842,1.0673092354078406,False,9.84088617851966,1.0652491717139174,9.84088617851966,1.0652491717139174,False
cfg13_trading252_ladflat_mn1.5_mlc3.0,OIL,trading252,flat,1.5,3.0,1.1798550873762443,0.22782375575083372,1.1798550873762443,0.22782375575083372,False,1.1780850183556857,0.2262905906561879,1.1780850183556857,0.2262905906561879,False
cfg14_trading252_ladflat_mn2.0_mlc2.0,SP500,trading252,flat,2.0,2.0,85.27722344483453,0.1530965091120862,85.27722344483453,0.1530965091120862,False,85.14917987853534,0.15233705290993851,85.14917987853534,0.15233705290993851,False
cfg14_trading252_ladflat_mn2.0_mlc2.0,GOLD,trading252,flat,2.0,2.0,2.2312322553607693,0.5049170813430391,2.2312322553607693,0.5049170813430391,False,2.227883543414292,0.5019039393179513,2.227883543414292,0.5019039393179513,False
cfg14_trading252_ladflat_mn2.0_mlc2.0,SILVER,trading252,flat,2.0,2.0,1.686659698183187,0.3196772758715409,1.686659698183187,0.3196772758715409,False,1.6841286627489933,0.31790937005101605,1.6841286627489933,0.31790937005101605,False
cfg14_trading252_ladflat_mn2.0_mlc2.0,BTC,trading252,flat,2.0,2.0,9.855679074865842,1.0673092354078406,9.855679074865842,1.0673092354078406,False,9.84088617851966,1.0652491717139174,9.84088617851966,1.0652491717139174,False
