config_id,asset,streak_threshold,buy_mult_streak,decay_days,max_lump_multiple,buy_mult_winning,wealth_over_invested_fee0.001,sharpe_fee0.001,dca_wealth_over_invested_fee0.001,dca_sharpe_fee0.001,beats_dca_fee0.001,wealth_over_invested_fee0.0025,sharpe_fee0.0025,dca_wealth_over_invested_fee0.0025,dca_sharpe_fee0.0025,beats_dca_fee0.0025
cfg17_st3_bm1.5_dd10_ml3.0,OIL,3,1.5,10,3.0,0.5,1.183449642433821,0.23345869849143278,1.1798550873762443,0.22782375575083372,True,1.18168750388016,0.23198315596657057,1.1780850183556857,0.2262905906561879,True
cfg18_st3_bm2.0_dd3_ml2.5,SP500,3,2.0,3,2.5,0.5,85.1438383043148,0.15265154541750428,85.27722344483453,0.1530965091120862,False,85.01599738639648,0.15190245055982698,85.14917987853534,0.15233705290993851,False
cfg18_st3_bm2.0_dd3_ml2.5,GOLD,3,2.0,3,2.5,0.5,2.229544077606814,0.5061008937318244,2.2312322553607693,0.5049170813430391,False,2.226199433610835,0.5030976517382,2.227883543414292,0.5019039393179513,False
cfg18_st3_bm2.0_dd3_ml2.5,SILVER,3,2.0,3,2.5,0.5,1.6864896199680057,0.32107609084965616,1.686659698183187,0.3196772758715409,False,1.6839603271239285,0.3193239505774203,1.6841286627489933,0.31790937005101605,False
cfg18_st3_bm2.0_dd3_ml2.5,BTC,3,2.0,3,2.5,0.5,9.548152977309663,1.0596331393971217,9.855679074865842,1.0673092354078406,False,9.533821892543015,1.0575811321423765,9.84088617851966,1.0652491717139174,False
cfg18_st3_bm2.0_dd3_ml2.5,OIL,3,2.0,3,2.5,0.5,1.1838816372304,0.2313146392482546,1.1798550873762443,0.22782375575083372,True,1.1821084953165357,0.22980887255447982,1.1780850183556857,0.2262905906561879,True
cfg19_st3_bm2.0_dd3_ml3.0,SP500,3,2.0,3,3.0,0.5,85.1438383043148,0.15265154541750428,85.27722344483453,0.1530965091120862,False,85.01599738639648,0.15190245055982698,85.14917987853534,0.15233705290993851,False
cfg19_st3_bm2.0_dd3_ml3.0,GOLD,3,2.0,3,3.0,0.5,2.229544077606814,0.5061008937318244,2.2312322553607693,0.5049170813430391,False,2.226199433610835,0.5030976517382,2.227883543414292,0.5019039393179513,False
cfg19_st3_bm2.0_dd3_ml3.0,SILVER,3,2.0,3,3.0,0.5,1.6864896199680057,0.32107609084965616,1.686659698183187,0.3196772758715409,False,1.6839603271239285,0.3193239505774203,1.6841286627489933,0.31790937005101605,False
cfg19_st3_bm2.0_dd3_ml3.0,BTC,3,2.0,3,3.0,0.5,9.548152977309663,1.0596331393971217,9.855679074865842,1.0673092354078406,False,9.533821892543015,1.0575811321423765,9.84088617851966,1.0652491717139174,False
