config_id,asset,normalization_method,lookback_years,threshold_level,euphoric_tilt_fraction,max_lump_multiple,wealth_over_invested_fee0.001,sharpe_fee0.001,dca_wealth_over_invested_fee0.001,dca_sharpe_fee0.001,beats_dca_fee0.001,wealth_over_invested_fee0.0025,sharpe_fee0.0025,dca_wealth_over_invested_fee0.0025,dca_sharpe_fee0.0025,beats_dca_fee0.0025
cfg06_zscore_lb10_tl0_tf0.0,SILVER,zscore,10,0,0.0,6.0,1.6714034226907746,0.333735740537224,1.686659698183187,0.3196772758715409,False,1.669272160349372,0.3327035317269628,1.6841286627489933,0.31790937005101605,False
cfg06_zscore_lb10_tl0_tf0.0,BTC,zscore,10,0,0.0,6.0,1.237659259092083,0.2616451340003059,9.855679074865842,1.0673092354078406,False,1.237239696652613,0.25873037104975366,9.84088617851966,1.0652491717139174,False
cfg06_zscore_lb10_tl0_tf0.0,OIL,zscore,10,0,0.0,6.0,1.1475957852798613,0.23239194103540917,1.1798550873762443,0.22782375575083372,False,1.1462506613799397,0.23146935665390306,1.1780850183556857,0.2262905906561879,False
cfg07_zscore_lb10_tl0_tf0.25,SP500,zscore,10,0,0.25,6.0,85.36012515627495,0.15315836636485328,85.27722344483453,0.1530965091120862,True,85.23201461449275,0.15239857121881858,85.14917987853534,0.15233705290993851,True
cfg07_zscore_lb10_tl0_tf0.25,GOLD,zscore,10,0,0.25,6.0,2.199034831546691,0.5168290714858016,2.2312322553607693,0.5049170813430391,False,2.19600778087388,0.5147607353842905,2.227883543414292,0.5019039393179513,False
cfg07_zscore_lb10_tl0_tf0.25,SILVER,zscore,10,0,0.25,6.0,1.6755470114761986,0.33110656411479195,1.686659698183187,0.3196772758715409,False,1.6733059785512416,0.3298912680964404,1.6841286627489933,0.31790937005101605,False
cfg07_zscore_lb10_tl0_tf0.25,BTC,zscore,10,0,0.25,6.0,3.3874575632608086,0.8181290907272442,9.855679074865842,1.0673092354078406,False,3.383424453973086,0.8164524003374809,9.84088617851966,1.0652491717139174,False
cfg07_zscore_lb10_tl0_tf0.25,OIL,zscore,10,0,0.25,6.0,1.1561327169902023,0.23172693035243533,1.1798550873762443,0.22782375575083372,False,1.154671324637254,0.2306415926819906,1.1780850183556857,0.2262905906561879,False
cfg08_zscore_lb10_tl1_tf0.0,SP500,zscore,10,1,0.0,6.0,85.29010149716385,0.1531120899136244,85.27722344483453,0.1530965091120862,True,85.16206881863523,0.1523524639806316,85.14917987853534,0.15233705290993851,True
cfg08_zscore_lb10_tl1_tf0.0,GOLD,zscore,10,1,0.0,6.0,2.2094442933603493,0.5229595219701946,2.2312322553607693,0.5049170813430391,False,2.206271952278496,0.5211822204235509,2.227883543414292,0.5019039393179513,False
cfg08_zscore_lb10_tl1_tf0.0,SILVER,zscore,10,1,0.0,6.0,1.6823993586141401,0.3348432316464373,1.686659698183187,0.3196772758715409,False,1.6800183762931666,0.333788465086964,1.6841286627489933,0.31790937005101605,False
cfg08_zscore_lb10_tl1_tf0.0,BTC,zscore,10,1,0.0,6.0,4.997491037817337,0.9033474114318009,9.855679074865842,1.0673092354078406,False,4.9905042560486415,0.9014940059822352,9.84088617851966,1.0652491717139174,False
cfg08_zscore_lb10_tl1_tf0.0,OIL,zscore,10,1,0.0,6.0,1.1645320251121898,0.2358596539132714,1.1798550873762443,0.22782375575083372,False,1.1629284876698187,0.23491388997455562,1.1780850183556857,0.2262905906561879,False
cfg09_zscore_lb10_tl1_tf0.25,SP500,zscore,10,1,0.25,6.0,85.24055947776917,0.15306860000485747,85.27722344483453,0.1530965091120862,False,85.11258206380573,0.15230901370188865,85.14917987853534,0.15233705290993851,False
cfg09_zscore_lb10_tl1_tf0.25,GOLD,zscore,10,1,0.25,6.0,2.218734048212037,0.5184770488994338,2.2312322553607693,0.5049170813430391,False,2.2154568631826423,0.5163800804253996,2.227883543414292,0.5019039393179513,False
cfg09_zscore_lb10_tl1_tf0.25,SILVER,zscore,10,1,0.25,6.0,1.6858301465193695,0.33212809480576844,1.686659698183187,0.3196772758715409,False,1.6833531174985215,0.3308922680769738,1.6841286627489933,0.31790937005101605,False
cfg09_zscore_lb10_tl1_tf0.25,BTC,zscore,10,1,0.25,6.0,6.879238787586885,0.9930979193053014,9.855679074865842,1.0673092354078406,False,6.86908909101576,0.9912297463609907,9.84088617851966,1.0652491717139174,False
cfg09_zscore_lb10_tl1_tf0.25,OIL,zscore,10,1,0.25,6.0,1.1727535667972886,0.23509441725054667,1.1798550873762443,0.22782375575083372,False,1.1710468759192023,0.2339897810684885,1.1780850183556857,0.2262905906561879,False
cfg10_zscore_lb10_tl2_tf0.0,SP500,zscore,10,2,0.0,6.0,85.192775504353,0.15302198849909274,85.27722344483453,0.1530965091120862,False,85.06485873676323,0.15226244418474064,85.14917987853534,0.15233705290993851,False
cfg10_zscore_lb10_tl2_tf0.0,GOLD,zscore,10,2,0.0,6.0,2.2319661447559933,0.5051097871859642,2.2312322553607693,0.5049170813430391,True,2.22861633087349,0.5020963477601472,2.227883543414292,0.5019039393179513,True
