config_id,asset,kurt_window,pctile_lookback,k,min_mult,wealth_over_invested_fee0.001,sharpe_fee0.001,dca_wealth_over_invested_fee0.001,dca_sharpe_fee0.001,beats_dca_fee0.001,wealth_over_invested_fee0.0025,sharpe_fee0.0025,dca_wealth_over_invested_fee0.0025,dca_sharpe_fee0.0025,beats_dca_fee0.0025
cfg17_kw90_pl252_k1.5_mn0.5,GOLD,90,252,1.5,0.5,2.231142429545574,0.5048768710781872,2.2312322553607693,0.5049170813430391,False,2.2277938524726943,0.5018635141510004,2.227883543414292,0.5019039393179513,False
cfg17_kw90_pl252_k1.5_mn0.5,SILVER,90,252,1.5,0.5,1.686788025651723,0.3197119372336502,1.686659698183187,0.3196772758715409,True,1.6842567975775997,0.3179439432876572,1.6841286627489933,0.31790937005101605,True
cfg17_kw90_pl252_k1.5_mn0.5,BTC,90,252,1.5,0.5,9.846500905925291,1.0669612883347044,9.855679074865842,1.0673092354078406,False,9.831721790773805,1.0649009032616565,9.84088617851966,1.0652491717139174,False
cfg17_kw90_pl252_k1.5_mn0.5,OIL,90,252,1.5,0.5,1.180463100122412,0.2279243903054106,1.1798550873762443,0.22782375575083372,True,1.1786921182137104,0.22639110702689075,1.1780850183556857,0.2262905906561879,True
cfg18_kw90_pl504_k0.5_mn0.25,SP500,90,504,0.5,0.25,85.27742327794317,0.1531056949651281,85.27722344483453,0.1530965091120862,True,85.14937941159448,0.1523462324113513,85.14917987853534,0.15233705290993851,True
cfg18_kw90_pl504_k0.5_mn0.25,GOLD,90,504,0.5,0.25,2.231237724810054,0.5049204009607937,2.2312322553607693,0.5049170813430391,True,2.2278890046511868,0.5019071704467337,2.227883543414292,0.5019039393179513,True
cfg18_kw90_pl504_k0.5_mn0.25,SILVER,90,504,0.5,0.25,1.6867912102157403,0.31970988880076334,1.686659698183187,0.3196772758715409,True,1.6842599773160345,0.31794193106584084,1.6841286627489933,0.31790937005101605,True
cfg18_kw90_pl504_k0.5_mn0.25,BTC,90,504,0.5,0.25,9.85519818510615,1.0672961703441604,9.855679074865842,1.0673092354078406,False,9.840406010816666,1.065236061844173,9.84088617851966,1.0652491717139174,False
cfg18_kw90_pl504_k0.5_mn0.25,OIL,90,504,0.5,0.25,1.1802408217063363,0.22788142577639284,1.1798550873762443,0.22782375575083372,True,1.1784701735490075,0.22634820924588925,1.1780850183556857,0.2262905906561879,True
cfg19_kw90_pl504_k0.5_mn0.5,SP500,90,504,0.5,0.5,85.27742327794317,0.1531056949651281,85.27722344483453,0.1530965091120862,True,85.14937941159448,0.1523462324113513,85.14917987853534,0.15233705290993851,True
cfg19_kw90_pl504_k0.5_mn0.5,GOLD,90,504,0.5,0.5,2.231237724810054,0.5049204009607937,2.2312322553607693,0.5049170813430391,True,2.2278890046511868,0.5019071704467337,2.227883543414292,0.5019039393179513,True
