config_id,asset,lookback_days,elevated_pct,compressed_pct,buy_multiplier,wealth_over_invested_fee0.001,sharpe_fee0.001,dca_wealth_over_invested_fee0.001,dca_sharpe_fee0.001,beats_dca_fee0.001,wealth_over_invested_fee0.0025,sharpe_fee0.0025,dca_wealth_over_invested_fee0.0025,dca_sharpe_fee0.0025,beats_dca_fee0.0025
cfg18_lb20_ep90.0_cp10.0_bm1.5,SILVER,20,90.0,10.0,1.5,1.6355416763635322,0.3120288918224974,1.686659698183187,0.3196772758715409,False,1.6332061117762557,0.310337056740357,1.6841286627489933,0.31790937005101605,False
cfg18_lb20_ep90.0_cp10.0_bm1.5,BTC,20,90.0,10.0,1.5,8.947354727061377,1.0590949033643513,9.855679074865842,1.0673092354078406,False,8.934075277323217,1.0571716148822057,9.84088617851966,1.0652491717139174,False
cfg18_lb20_ep90.0_cp10.0_bm1.5,OIL,20,90.0,10.0,1.5,1.1737097464824584,0.2164566304519736,1.1798550873762443,0.22782375575083372,False,1.1720772001632056,0.21493657002020117,1.1780850183556857,0.2262905906561879,False
cfg19_lb20_ep90.0_cp10.0_bm2.0,SP500,20,90.0,10.0,2.0,83.30849124171326,0.1537969088085896,85.27722344483453,0.1530965091120862,False,83.18396319109367,0.15306722343337748,85.14917987853534,0.15233705290993851,False
cfg19_lb20_ep90.0_cp10.0_bm2.0,GOLD,20,90.0,10.0,2.0,2.1954575366634272,0.5013368474640126,2.2312322553607693,0.5049170813430391,False,2.1921996481027697,0.4984827298802816,2.227883543414292,0.5019039393179513,False
cfg19_lb20_ep90.0_cp10.0_bm2.0,SILVER,20,90.0,10.0,2.0,1.6643841370817656,0.3181634284704616,1.686659698183187,0.3196772758715409,False,1.6619052903484863,0.3164994611007737,1.6841286627489933,0.31790937005101605,False
cfg19_lb20_ep90.0_cp10.0_bm2.0,BTC,20,90.0,10.0,2.0,9.18265838523119,1.0657494706426551,9.855679074865842,1.0673092354078406,False,9.168951560502752,1.0638296077058482,9.84088617851966,1.0652491717139174,False
cfg19_lb20_ep90.0_cp10.0_bm2.0,OIL,20,90.0,10.0,2.0,1.177721840371068,0.22379307002373974,1.1798550873762443,0.22782375575083372,False,1.1759924029760214,0.22231622167152681,1.1780850183556857,0.2262905906561879,False
cfg20_lb20_ep90.0_cp10.0_bm3.0,SP500,20,90.0,10.0,3.0,85.11970418570677,0.15106549413595086,85.27722344483453,0.1530965091120862,False,84.99189995201765,0.1503362510974391,85.14917987853534,0.15233705290993851,False
cfg20_lb20_ep90.0_cp10.0_bm3.0,GOLD,20,90.0,10.0,3.0,2.2123405578915123,0.5028890539209159,2.2312322553607693,0.5049170813430391,False,2.2090211045650006,0.5000386567914542,2.227883543414292,0.5019039393179513,False
cfg20_lb20_ep90.0_cp10.0_bm3.0,SILVER,20,90.0,10.0,3.0,1.6676689704817276,0.31856131958330836,1.686659698183187,0.3196772758715409,False,1.665168385862978,0.31690055378502224,1.6841286627489933,0.31790937005101605,False
cfg20_lb20_ep90.0_cp10.0_bm3.0,BTC,20,90.0,10.0,3.0,9.647996860394588,1.078815897580186,9.855679074865842,1.0673092354078406,False,9.633518512113142,1.0769021550424338,9.84088617851966,1.0652491717139174,False
cfg20_lb20_ep90.0_cp10.0_bm3.0,OIL,20,90.0,10.0,3.0,1.1805909646835342,0.23018054816542036,1.1798550873762443,0.22782375575083372,True,1.1788220212327913,0.22872883950067738,1.1780850183556857,0.2262905906561879,True
cfg21_lb20_ep90.0_cp20.0_bm1.5,SP500,20,90.0,20.0,1.5,76.88624711922523,0.15618749010848137,85.27722344483453,0.1530965091120862,False,76.77339509828849,0.15543941936851707,85.14917987853534,0.15233705290993851,False
cfg21_lb20_ep90.0_cp20.0_bm1.5,GOLD,20,90.0,20.0,1.5,2.1055844878626124,0.4954933777951075,2.2312322553607693,0.5049170813430391,False,2.1026128414320215,0.49256903783828415,2.227883543414292,0.5019039393179513,False
cfg21_lb20_ep90.0_cp20.0_bm1.5,SILVER,20,90.0,20.0,1.5,1.6262541384048348,0.31000863884983326,1.686659698183187,0.3196772758715409,False,1.6239818139935607,0.3083044913114503,1.6841286627489933,0.31790937005101605,False
cfg21_lb20_ep90.0_cp20.0_bm1.5,BTC,20,90.0,20.0,1.5,8.734087630573663,1.0533000226978095,9.855679074865842,1.0673092354078406,False,8.721174300667263,1.0513733429256444,9.84088617851966,1.0652491717139174,False
cfg21_lb20_ep90.0_cp20.0_bm1.5,OIL,20,90.0,20.0,1.5,1.173636909045522,0.21132716349438083,1.1798550873762443,0.22782375575083372,False,1.1720643868350842,0.20977874929314708,1.1780850183556857,0.2262905906561879,False
