config_id,asset,dxy_lookback,confirm_days,threshold_pct,bank_fraction,max_lump_multiple,wealth_over_invested_fee0.001,sharpe_fee0.001,dca_wealth_over_invested_fee0.001,dca_sharpe_fee0.001,beats_dca_fee0.001,wealth_over_invested_fee0.0025,sharpe_fee0.0025,dca_wealth_over_invested_fee0.0025,dca_sharpe_fee0.0025,beats_dca_fee0.0025
cfg10_lb200_cd5_th1.0_bf0.0,SP500,200,5,1.0,0.0,6.0,85.2701025523399,0.1530888915390885,85.27722344483453,0.1530965091120862,False,85.14206967807154,0.15232933912666857,85.14917987853534,0.15233705290993851,False
cfg10_lb200_cd5_th1.0_bf0.0,GOLD,200,5,1.0,0.0,6.0,2.187667240533513,0.4968815436989739,2.2312322553607693,0.5049170813430391,False,2.1843839415222153,0.4938547929543845,2.227883543414292,0.5019039393179513,False
cfg10_lb200_cd5_th1.0_bf0.0,SILVER,200,5,1.0,0.0,6.0,1.646137867284361,0.31253991667441416,1.686659698183187,0.3196772758715409,False,1.6436676754401032,0.31076567206446293,1.6841286627489933,0.31790937005101605,False
cfg10_lb200_cd5_th1.0_bf0.0,BTC,200,5,1.0,0.0,6.0,9.74186652867304,1.0650582245497897,9.855679074865842,1.0673092354078406,False,9.727244522035857,1.0630042503789954,9.84088617851966,1.0652491717139174,False
cfg10_lb200_cd5_th1.0_bf0.0,OIL,200,5,1.0,0.0,6.0,1.1969714928906434,0.22559780123221784,1.1798550873762443,0.22782375575083372,False,1.1951757235615024,0.22404160294295183,1.1780850183556857,0.2262905906561879,False
cfg11_lb200_cd5_th1.0_bf0.25,SP500,200,5,1.0,0.25,6.0,85.27290441887142,0.15309182773420446,85.27722344483453,0.1530965091120862,False,85.1448673375965,0.15233231219950455,85.14917987853534,0.15233705290993851,False
cfg11_lb200_cd5_th1.0_bf0.25,GOLD,200,5,1.0,0.25,6.0,2.2027289196564337,0.49960865723512743,2.2312322553607693,0.5049170813430391,False,2.199423005511315,0.4965853553592196,2.227883543414292,0.5019039393179513,False
cfg11_lb200_cd5_th1.0_bf0.25,SILVER,200,5,1.0,0.25,6.0,1.6585182882259388,0.3148115925311248,1.686659698183187,0.3196772758715409,False,1.656029507161048,0.3130393582529494,1.6841286627489933,0.31790937005101605,False
cfg11_lb200_cd5_th1.0_bf0.25,BTC,200,5,1.0,0.25,6.0,9.791677140476743,1.0663637734771423,9.855679074865842,1.0673092354078406,False,9.776980343131147,1.0643089909571053,9.84088617851966,1.0652491717139174,False
cfg11_lb200_cd5_th1.0_bf0.25,OIL,200,5,1.0,0.25,6.0,1.1923928591854194,0.2264544583950822,1.1798550873762443,0.22782375575083372,False,1.190603964681663,0.22490569010890185,1.1780850183556857,0.2262905906561879,False
