config_id,asset,short_window,ts_lookback,k,min_mult,wealth_over_invested_fee0.001,sharpe_fee0.001,dca_wealth_over_invested_fee0.001,dca_sharpe_fee0.001,beats_dca_fee0.001,wealth_over_invested_fee0.0025,sharpe_fee0.0025,dca_wealth_over_invested_fee0.0025,dca_sharpe_fee0.0025,beats_dca_fee0.0025
cfg05_sw10_tl126_k1.5_mn0.5,SP500,10,126,1.5,0.5,85.27447941637375,0.15311176969399148,85.27722344483453,0.1530965091120862,False,85.14643997023742,0.15235224102965828,85.14917987853534,0.15233705290993851,False
cfg05_sw10_tl126_k1.5_mn0.5,GOLD,10,126,1.5,0.5,2.2311755794062216,0.5050007577459793,2.2312322553607693,0.5049170813430391,False,2.227826952558781,0.5019874955874275,2.227883543414292,0.5019039393179513,False
cfg05_sw10_tl126_k1.5_mn0.5,SILVER,10,126,1.5,0.5,1.6863809122866171,0.31959855608641025,1.686659698183187,0.3196772758715409,False,1.6838502954498658,0.3178304879531631,1.6841286627489933,0.31790937005101605,False
cfg05_sw10_tl126_k1.5_mn0.5,BTC,10,126,1.5,0.5,9.842862112781262,1.066862935063198,9.855679074865842,1.0673092354078406,False,9.82808846112289,1.064802514083487,9.84088617851966,1.0652491717139174,False
cfg05_sw10_tl126_k1.5_mn0.5,OIL,10,126,1.5,0.5,1.1802492914860896,0.22788838563521602,1.1798550873762443,0.22782375575083372,True,1.1784786305674693,0.2263550950319645,1.1780850183556857,0.2262905906561879,True
cfg06_sw10_tl252_k0.5_mn0.25,SP500,10,252,0.5,0.25,85.27688754008325,0.15306882057465487,85.27722344483453,0.1530965091120862,False,85.14884447814603,0.1523092747749622,85.14917987853534,0.15233705290993851,False
cfg06_sw10_tl252_k0.5_mn0.25,GOLD,10,252,0.5,0.25,2.2311423850333125,0.5049187404656594,2.2312322553607693,0.5049170813430391,False,2.2277938080272683,0.5019054888486639,2.227883543414292,0.5019039393179513,False
cfg06_sw10_tl252_k0.5_mn0.25,SILVER,10,252,0.5,0.25,1.686581035505175,0.31965685138857736,1.686659698183187,0.3196772758715409,False,1.6840501181831116,0.31788887053824766,1.6841286627489933,0.31790937005101605,False
cfg06_sw10_tl252_k0.5_mn0.25,BTC,10,252,0.5,0.25,9.851686713751125,1.0672042629983975,9.855679074865842,1.0673092354078406,False,9.836899811941134,1.0651441201367045,9.84088617851966,1.0652491717139174,False
cfg06_sw10_tl252_k0.5_mn0.25,OIL,10,252,0.5,0.25,1.1802240908215516,0.22789343136575574,1.1798550873762443,0.22782375575083372,True,1.1784534677417673,0.22636020101681145,1.1780850183556857,0.2262905906561879,True
cfg07_sw10_tl252_k0.5_mn0.5,SP500,10,252,0.5,0.5,85.27688754008325,0.15306882057465487,85.27722344483453,0.1530965091120862,False,85.14884447814603,0.1523092747749622,85.14917987853534,0.15233705290993851,False
cfg07_sw10_tl252_k0.5_mn0.5,GOLD,10,252,0.5,0.5,2.2311423850333125,0.5049187404656594,2.2312322553607693,0.5049170813430391,False,2.2277938080272683,0.5019054888486639,2.227883543414292,0.5019039393179513,False
cfg07_sw10_tl252_k0.5_mn0.5,SILVER,10,252,0.5,0.5,1.686581035505175,0.31965685138857736,1.686659698183187,0.3196772758715409,False,1.6840501181831116,0.31788887053824766,1.6841286627489933,0.31790937005101605,False
cfg07_sw10_tl252_k0.5_mn0.5,BTC,10,252,0.5,0.5,9.851686713751125,1.0672042629983975,9.855679074865842,1.0673092354078406,False,9.836899811941134,1.0651441201367045,9.84088617851966,1.0652491717139174,False
cfg07_sw10_tl252_k0.5_mn0.5,OIL,10,252,0.5,0.5,1.1802240908215516,0.22789343136575574,1.1798550873762443,0.22782375575083372,True,1.1784534677417673,0.22636020101681145,1.1780850183556857,0.2262905906561879,True
cfg08_sw10_tl252_k1.0_mn0.25,SP500,10,252,1.0,0.25,85.26548770557095,0.15301345686057255,85.27722344483453,0.1530965091120862,False,85.13746176050255,0.1522537862811887,85.14917987853534,0.15233705290993851,False
cfg08_sw10_tl252_k1.0_mn0.25,GOLD,10,252,1.0,0.25,2.231037197268651,0.5049336751842193,2.2312322553607693,0.5049170813430391,False,2.2276887782021872,0.5019202108196862,2.227883543414292,0.5019039393179513,False
cfg08_sw10_tl252_k1.0_mn0.25,SILVER,10,252,1.0,0.25,1.686561466603709,0.31963046262845035,1.686659698183187,0.3196772758715409,False,1.6840305786643797,0.3178623049269316,1.6841286627489933,0.31790937005101605,False
