config_id,asset,rv_lookback,elevated_pct,compressed_pct,buy_multiplier,wealth_over_invested_fee0.001,sharpe_fee0.001,dca_wealth_over_invested_fee0.001,dca_sharpe_fee0.001,beats_dca_fee0.001,wealth_over_invested_fee0.0025,sharpe_fee0.0025,dca_wealth_over_invested_fee0.0025,dca_sharpe_fee0.0025,beats_dca_fee0.0025
cfg18_rv60_ep90.0_cp10.0_bm1.5,OIL,60,90.0,10.0,1.5,1.1581114529274266,0.2084647968841867,1.1798550873762443,0.22782375575083372,False,1.1565260059110214,0.20692655303101842,1.1780850183556857,0.2262905906561879,False
cfg19_rv60_ep90.0_cp10.0_bm2.0,SP500,60,90.0,10.0,2.0,78.26105597842479,0.1561101817575731,85.27722344483453,0.1530965091120862,False,78.14573404081628,0.1553657094455339,85.14917987853534,0.15233705290993851,False
cfg19_rv60_ep90.0_cp10.0_bm2.0,GOLD,60,90.0,10.0,2.0,2.16315688449933,0.4993532525960315,2.2312322553607693,0.5049170813430391,False,2.159959194643005,0.4964668315781297,2.227883543414292,0.5019039393179513,False
cfg19_rv60_ep90.0_cp10.0_bm2.0,SILVER,60,90.0,10.0,2.0,1.6289539466327376,0.30852493215348314,1.686659698183187,0.3196772758715409,False,1.626546636055514,0.3068403026741956,1.6841286627489933,0.31790937005101605,False
cfg19_rv60_ep90.0_cp10.0_bm2.0,BTC,60,90.0,10.0,2.0,9.471347110916529,1.0723374523434344,9.855679074865842,1.0673092354078406,False,9.457177671816638,1.0704233804123375,9.84088617851966,1.0652491717139174,False
cfg19_rv60_ep90.0_cp10.0_bm2.0,OIL,60,90.0,10.0,2.0,1.1551360911402524,0.21455712266975868,1.1798550873762443,0.22782375575083372,False,1.1534552479334483,0.21306320769612264,1.1780850183556857,0.2262905906561879,False
cfg20_rv60_ep90.0_cp10.0_bm3.0,SP500,60,90.0,10.0,3.0,78.32313524408833,0.15616534093758574,85.27722344483453,0.1530965091120862,False,78.20765664065758,0.1554209774302774,85.14917987853534,0.15233705290993851,False
cfg20_rv60_ep90.0_cp10.0_bm3.0,GOLD,60,90.0,10.0,3.0,2.1950533055975665,0.5008156858702659,2.2312322553607693,0.5049170813430391,False,2.191775093634128,0.4979611524252784,2.227883543414292,0.5019039393179513,False
cfg20_rv60_ep90.0_cp10.0_bm3.0,SILVER,60,90.0,10.0,3.0,1.6620221677817315,0.31541777062324616,1.686659698183187,0.3196772758715409,False,1.659543087457673,0.3137521799821392,1.6841286627489933,0.31790937005101605,False
cfg20_rv60_ep90.0_cp10.0_bm3.0,BTC,60,90.0,10.0,3.0,9.547056547976679,1.074767751640206,9.855679074865842,1.0673092354078406,False,9.532768009816069,1.072855002157645,9.84088617851966,1.0652491717139174,False
cfg20_rv60_ep90.0_cp10.0_bm3.0,OIL,60,90.0,10.0,3.0,1.1588001088541506,0.21945809744657904,1.1798550873762443,0.22782375575083372,False,1.1570773722639405,0.21799205385882364,1.1780850183556857,0.2262905906561879,False
cfg21_rv60_ep90.0_cp20.0_bm1.5,SP500,60,90.0,20.0,1.5,78.20206027620848,0.15605769498694255,85.27722344483453,0.1530965091120862,False,78.08688295521486,0.15531311619495464,85.14917987853534,0.15233705290993851,False
cfg21_rv60_ep90.0_cp20.0_bm1.5,GOLD,60,90.0,20.0,1.5,2.0773734977693907,0.49395073040092574,2.2312322553607693,0.5049170813430391,False,2.07445883918428,0.4909910363447029,2.227883543414292,0.5019039393179513,False
cfg21_rv60_ep90.0_cp20.0_bm1.5,SILVER,60,90.0,20.0,1.5,1.5886984884329116,0.29980948196792684,1.686659698183187,0.3196772758715409,False,1.5865069945132295,0.2980776594185169,1.6841286627489933,0.31790937005101605,False
