config_id,asset,normalization_method,lookback_years,threshold_level,weak_tilt_fraction,max_lump_multiple,wealth_over_invested_fee0.001,sharpe_fee0.001,dca_wealth_over_invested_fee0.001,dca_sharpe_fee0.001,beats_dca_fee0.001,wealth_over_invested_fee0.0025,sharpe_fee0.0025,dca_wealth_over_invested_fee0.0025,dca_sharpe_fee0.0025,beats_dca_fee0.0025
cfg19_percentile_lb10_tl0_tf0.25,GOLD,percentile,10,0,0.25,6.0,2.175725060034799,0.48299394599400974,2.2312322553607693,0.5049170813430391,False,2.1724944293892525,0.48011811487517786,2.227883543414292,0.5019039393179513,False
cfg19_percentile_lb10_tl0_tf0.25,SILVER,percentile,10,0,0.25,6.0,1.6475494860463187,0.3095986040290256,1.686659698183187,0.3196772758715409,False,1.645111911818176,0.30795017707078587,1.6841286627489933,0.31790937005101605,False
cfg19_percentile_lb10_tl0_tf0.25,BTC,percentile,10,0,0.25,6.0,9.426716752254947,1.054934205732434,9.855679074865842,1.0673092354078406,False,9.412694875545402,1.0528746485576548,9.84088617851966,1.0652491717139174,False
cfg19_percentile_lb10_tl0_tf0.25,OIL,percentile,10,0,0.25,6.0,1.153015291830304,0.222236055441091,1.1798550873762443,0.22782375575083372,False,1.1513202256076471,0.22077008815834576,1.1780850183556857,0.2262905906561879,False
cfg20_percentile_lb10_tl1_tf0.0,SP500,percentile,10,1,0.0,6.0,84.77280457869547,0.15268997975271503,85.27722344483453,0.1530965091120862,False,84.6455306755762,0.15193013647498985,85.14917987853534,0.15233705290993851,False
cfg20_percentile_lb10_tl1_tf0.0,GOLD,percentile,10,1,0.0,6.0,2.0522459933645907,0.43065070885464735,2.2312322553607693,0.5049170813430391,False,2.0492243902055463,0.4279785700717256,2.227883543414292,0.5019039393179513,False
cfg20_percentile_lb10_tl1_tf0.0,SILVER,percentile,10,1,0.0,6.0,1.5315246637892994,0.27777337567287613,1.686659698183187,0.3196772758715409,False,1.5292849244884807,0.2762873999989284,1.6841286627489933,0.31790937005101605,False
cfg20_percentile_lb10_tl1_tf0.0,BTC,percentile,10,1,0.0,6.0,8.293105548479746,1.0190018766527333,9.855679074865842,1.0673092354078406,False,8.280872260677977,1.016935136838613,9.84088617851966,1.0652491717139174,False
cfg20_percentile_lb10_tl1_tf0.0,OIL,percentile,10,1,0.0,6.0,1.085003679387125,0.18578822822698096,1.1798550873762443,0.22782375575083372,False,1.0834343328187124,0.18440773795187382,1.1780850183556857,0.2262905906561879,False
cfg21_percentile_lb10_tl1_tf0.25,SP500,percentile,10,1,0.25,6.0,84.9287933443457,0.15281674630260184,85.27722344483453,0.1530965091120862,False,84.80128215448694,0.15205701399829824,85.14917987853534,0.15233705290993851,False
cfg21_percentile_lb10_tl1_tf0.25,GOLD,percentile,10,1,0.25,6.0,2.1011705426432408,0.4547747019640044,2.2312322553607693,0.5049170813430391,False,2.098060889038422,0.45199149336209016,2.227883543414292,0.5019039393179513,False
cfg21_percentile_lb10_tl1_tf0.25,SILVER,percentile,10,1,0.25,6.0,1.5917665513058223,0.2959023229921034,1.686659698183187,0.3196772758715409,False,1.5894217685588712,0.29434487449176366,1.6841286627489933,0.31790937005101605,False
cfg21_percentile_lb10_tl1_tf0.25,BTC,percentile,10,1,0.25,6.0,8.728176212666185,1.033546133166517,9.855679074865842,1.0673092354078406,False,8.715236315096785,1.0314819962255903,9.84088617851966,1.0652491717139174,False
cfg21_percentile_lb10_tl1_tf0.25,OIL,percentile,10,1,0.25,6.0,1.1135888565262173,0.19918179468384203,1.1798550873762443,0.22782375575083372,False,1.1119620135412511,0.1977456605934658,1.1780850183556857,0.2262905906561879,False
cfg22_percentile_lb10_tl2_tf0.0,SP500,percentile,10,2,0.0,6.0,84.65518101175482,0.15258204899133854,85.27722344483453,0.1530965091120862,False,84.52808499099687,0.15182190240851137,85.14917987853534,0.15233705290993851,False
