config_id,asset,skew_lookback,k,min_mult,max_mult,wealth_over_invested_fee0.001,sharpe_fee0.001,dca_wealth_over_invested_fee0.001,dca_sharpe_fee0.001,beats_dca_fee0.001,wealth_over_invested_fee0.0025,sharpe_fee0.0025,dca_wealth_over_invested_fee0.0025,dca_sharpe_fee0.0025,beats_dca_fee0.0025
cfg20_sl252_k1.5_mn0.25_mx1.5,OIL,252,1.5,0.25,1.5,1.1802431931943138,0.22774076718604025,1.1798550873762443,0.22782375575083372,False,1.1784732842600072,0.2262070510490694,1.1780850183556857,0.2262905906561879,False
cfg21_sl252_k1.5_mn0.25_mx2.0,SP500,252,1.5,0.25,2.0,85.27700651339244,0.15309634777985176,85.27722344483453,0.1530965091120862,False,85.14896342924179,0.1523368915348958,85.14917987853534,0.15233705290993851,False
cfg21_sl252_k1.5_mn0.25_mx2.0,GOLD,252,1.5,0.25,2.0,2.230617599211934,0.5046918298061847,2.2312322553607693,0.5049170813430391,False,2.227270553735769,0.5016781944341043,2.227883543414292,0.5019039393179513,False
cfg21_sl252_k1.5_mn0.25_mx2.0,SILVER,252,1.5,0.25,2.0,1.686470247913993,0.319611751436949,1.686659698183187,0.3196772758715409,False,1.6839402405028565,0.3178435213719842,1.6841286627489933,0.31790937005101605,False
cfg21_sl252_k1.5_mn0.25_mx2.0,BTC,252,1.5,0.25,2.0,9.834785297189496,1.0665897571450944,9.855679074865842,1.0673092354078406,False,9.820026483575615,1.0645289166659764,9.84088617851966,1.0652491717139174,False
cfg21_sl252_k1.5_mn0.25_mx2.0,OIL,252,1.5,0.25,2.0,1.1802431931943138,0.22774076718604025,1.1798550873762443,0.22782375575083372,False,1.1784732842600072,0.2262070510490694,1.1780850183556857,0.2262905906561879,False
cfg22_sl252_k1.5_mn0.5_mx1.5,SP500,252,1.5,0.5,1.5,85.2770862842971,0.1530964076841702,85.27722344483453,0.1530965091120862,False,85.14904292395373,0.1523369514060738,85.14917987853534,0.15233705290993851,False
cfg22_sl252_k1.5_mn0.5_mx1.5,GOLD,252,1.5,0.5,1.5,2.230992558345836,0.5047834844111381,2.2312322553607693,0.5049170813430391,False,2.22764420634874,0.5017700095135725,2.227883543414292,0.5019039393179513,False
cfg22_sl252_k1.5_mn0.5_mx1.5,SILVER,252,1.5,0.5,1.5,1.6868920769204558,0.3197013181713942,1.686659698183187,0.3196772758715409,True,1.6843606926131989,0.3179332573520116,1.6841286627489933,0.31790937005101605,True
cfg22_sl252_k1.5_mn0.5_mx1.5,BTC,252,1.5,0.5,1.5,9.840523593124027,1.06675925719425,9.855679074865842,1.0673092354078406,False,9.825753452916684,1.064698741769408,9.84088617851966,1.0652491717139174,False
cfg22_sl252_k1.5_mn0.5_mx1.5,OIL,252,1.5,0.5,1.5,1.180043938601776,0.22769210470101742,1.1798550873762443,0.22782375575083372,False,1.1782735860647282,0.22615851183854135,1.1780850183556857,0.2262905906561879,False
cfg23_sl252_k1.5_mn0.5_mx2.0,SP500,252,1.5,0.5,2.0,85.2770862842971,0.1530964076841702,85.27722344483453,0.1530965091120862,False,85.14904292395373,0.1523369514060738,85.14917987853534,0.15233705290993851,False
cfg23_sl252_k1.5_mn0.5_mx2.0,GOLD,252,1.5,0.5,2.0,2.230992558345836,0.5047834844111381,2.2312322553607693,0.5049170813430391,False,2.22764420634874,0.5017700095135725,2.227883543414292,0.5019039393179513,False
cfg23_sl252_k1.5_mn0.5_mx2.0,SILVER,252,1.5,0.5,2.0,1.6868920769204558,0.3197013181713942,1.686659698183187,0.3196772758715409,True,1.6843606926131989,0.3179332573520116,1.6841286627489933,0.31790937005101605,True
cfg23_sl252_k1.5_mn0.5_mx2.0,BTC,252,1.5,0.5,2.0,9.840523593124027,1.06675925719425,9.855679074865842,1.0673092354078406,False,9.825753452916684,1.064698741769408,9.84088617851966,1.0652491717139174,False
cfg23_sl252_k1.5_mn0.5_mx2.0,OIL,252,1.5,0.5,2.0,1.180043938601776,0.22769210470101742,1.1798550873762443,0.22782375575083372,False,1.1782735860647282,0.22615851183854135,1.1780850183556857,0.2262905906561879,False
cfg24_sl504_k0.5_mn0.25_mx1.5,SP500,504,0.5,0.25,1.5,85.27715163905225,0.15309645629533628,85.27722344483453,0.1530965091120862,False,85.14910818056957,0.15233700005640458,85.14917987853534,0.15233705290993851,False
cfg24_sl504_k0.5_mn0.25_mx1.5,GOLD,504,0.5,0.25,1.5,2.231092696323982,0.5048725635355196,2.2312322553607693,0.5049170813430391,False,2.227744193925602,0.5018593236844074,2.227883543414292,0.5019039393179513,False
cfg24_sl504_k0.5_mn0.25_mx1.5,SILVER,504,0.5,0.25,1.5,1.686823265964348,0.31969547578912244,1.686659698183187,0.3196772758715409,True,1.6842919849328921,0.31792747413631484,1.6841286627489933,0.31790937005101605,True
cfg24_sl504_k0.5_mn0.25_mx1.5,BTC,504,0.5,0.25,1.5,9.850853929384654,1.067190287266653,9.855679074865842,1.0673092354078406,False,9.836068278001653,1.065130132430292,9.84088617851966,1.0652491717139174,False
cfg24_sl504_k0.5_mn0.25_mx1.5,OIL,504,0.5,0.25,1.5,1.1800182479956198,0.22784597776685947,1.1798550873762443,0.22782375575083372,True,1.1782479339891494,0.22631274155574546,1.1780850183556857,0.2262905906561879,True
cfg25_sl504_k0.5_mn0.25_mx2.0,SP500,504,0.5,0.25,2.0,85.27715163905225,0.15309645629533628,85.27722344483453,0.1530965091120862,False,85.14910818056957,0.15233700005640458,85.14917987853534,0.15233705290993851,False
cfg25_sl504_k0.5_mn0.25_mx2.0,GOLD,504,0.5,0.25,2.0,2.231092696323982,0.5048725635355196,2.2312322553607693,0.5049170813430391,False,2.227744193925602,0.5018593236844074,2.227883543414292,0.5019039393179513,False
cfg25_sl504_k0.5_mn0.25_mx2.0,SILVER,504,0.5,0.25,2.0,1.686823265964348,0.31969547578912244,1.686659698183187,0.3196772758715409,True,1.6842919849328921,0.31792747413631484,1.6841286627489933,0.31790937005101605,True
cfg25_sl504_k0.5_mn0.25_mx2.0,BTC,504,0.5,0.25,2.0,9.850853929384654,1.067190287266653,9.855679074865842,1.0673092354078406,False,9.836068278001653,1.065130132430292,9.84088617851966,1.0652491717139174,False
cfg25_sl504_k0.5_mn0.25_mx2.0,OIL,504,0.5,0.25,2.0,1.1800182479956198,0.22784597776685947,1.1798550873762443,0.22782375575083372,True,1.1782479339891494,0.22631274155574546,1.1780850183556857,0.2262905906561879,True
cfg26_sl504_k0.5_mn0.5_mx1.5,SP500,504,0.5,0.5,1.5,85.27715163905225,0.15309645629533628,85.27722344483453,0.1530965091120862,False,85.14910818056957,0.15233700005640458,85.14917987853534,0.15233705290993851,False
cfg26_sl504_k0.5_mn0.5_mx1.5,GOLD,504,0.5,0.5,1.5,2.231092696323982,0.5048725635355196,2.2312322553607693,0.5049170813430391,False,2.227744193925602,0.5018593236844074,2.227883543414292,0.5019039393179513,False
cfg26_sl504_k0.5_mn0.5_mx1.5,SILVER,504,0.5,0.5,1.5,1.686823265964348,0.31969547578912244,1.686659698183187,0.3196772758715409,True,1.6842919849328921,0.31792747413631484,1.6841286627489933,0.31790937005101605,True
cfg26_sl504_k0.5_mn0.5_mx1.5,BTC,504,0.5,0.5,1.5,9.850853929384654,1.067190287266653,9.855679074865842,1.0673092354078406,False,9.836068278001653,1.065130132430292,9.84088617851966,1.0652491717139174,False
cfg26_sl504_k0.5_mn0.5_mx1.5,OIL,504,0.5,0.5,1.5,1.1800182479956198,0.22784597776685947,1.1798550873762443,0.22782375575083372,True,1.1782479339891494,0.22631274155574546,1.1780850183556857,0.2262905906561879,True
cfg27_sl504_k0.5_mn0.5_mx2.0,SP500,504,0.5,0.5,2.0,85.27715163905225,0.15309645629533628,85.27722344483453,0.1530965091120862,False,85.14910818056957,0.15233700005640458,85.14917987853534,0.15233705290993851,False
cfg27_sl504_k0.5_mn0.5_mx2.0,GOLD,504,0.5,0.5,2.0,2.231092696323982,0.5048725635355196,2.2312322553607693,0.5049170813430391,False,2.227744193925602,0.5018593236844074,2.227883543414292,0.5019039393179513,False
cfg27_sl504_k0.5_mn0.5_mx2.0,SILVER,504,0.5,0.5,2.0,1.686823265964348,0.31969547578912244,1.686659698183187,0.3196772758715409,True,1.6842919849328921,0.31792747413631484,1.6841286627489933,0.31790937005101605,True
cfg27_sl504_k0.5_mn0.5_mx2.0,BTC,504,0.5,0.5,2.0,9.850853929384654,1.067190287266653,9.855679074865842,1.0673092354078406,False,9.836068278001653,1.065130132430292,9.84088617851966,1.0652491717139174,False
cfg27_sl504_k0.5_mn0.5_mx2.0,OIL,504,0.5,0.5,2.0,1.1800182479956198,0.22784597776685947,1.1798550873762443,0.22782375575083372,True,1.1782479339891494,0.22631274155574546,1.1780850183556857,0.2262905906561879,True
cfg28_sl504_k1.0_mn0.25_mx1.5,SP500,504,1.0,0.25,1.5,85.27710518055152,0.15309642098988777,85.27722344483453,0.1530965091120862,False,85.14906192342903,0.15233696479313055,85.14917987853534,0.15233705290993851,False
cfg28_sl504_k1.0_mn0.25_mx1.5,GOLD,504,1.0,0.25,1.5,2.2308319875407876,0.5048326971647225,2.2312322553607693,0.5049170813430391,False,2.227484502166271,0.5018194217564769,2.227883543414292,0.5019039393179513,False
cfg28_sl504_k1.0_mn0.25_mx1.5,SILVER,504,1.0,0.25,1.5,1.6867490987409075,0.31968651886788907,1.686659698183187,0.3196772758715409,True,1.6842185546408748,0.3179184053335446,1.6841286627489933,0.31790937005101605,True
cfg28_sl504_k1.0_mn0.25_mx1.5,BTC,504,1.0,0.25,1.5,9.850334467316197,1.0672100315393007,9.855679074865842,1.0673092354078406,False,9.83555230660003,1.0651498469098197,9.84088617851966,1.0652491717139174,False
cfg28_sl504_k1.0_mn0.25_mx1.5,OIL,504,1.0,0.25,1.5,1.180129444261627,0.22784112405747878,1.1798550873762443,0.22782375575083372,True,1.1783595882442577,0.22630782739186378,1.1780850183556857,0.2262905906561879,True
cfg29_sl504_k1.0_mn0.25_mx2.0,SP500,504,1.0,0.25,2.0,85.27710518055152,0.15309642098988777,85.27722344483453,0.1530965091120862,False,85.14906192342903,0.15233696479313055,85.14917987853534,0.15233705290993851,False
cfg29_sl504_k1.0_mn0.25_mx2.0,GOLD,504,1.0,0.25,2.0,2.2308319875407876,0.5048326971647225,2.2312322553607693,0.5049170813430391,False,2.227484502166271,0.5018194217564769,2.227883543414292,0.5019039393179513,False
cfg29_sl504_k1.0_mn0.25_mx2.0,SILVER,504,1.0,0.25,2.0,1.6867490987409075,0.31968651886788907,1.686659698183187,0.3196772758715409,True,1.6842185546408748,0.3179184053335446,1.6841286627489933,0.31790937005101605,True
cfg29_sl504_k1.0_mn0.25_mx2.0,BTC,504,1.0,0.25,2.0,9.850334467316197,1.0672100315393007,9.855679074865842,1.0673092354078406,False,9.83555230660003,1.0651498469098197,9.84088617851966,1.0652491717139174,False
cfg29_sl504_k1.0_mn0.25_mx2.0,OIL,504,1.0,0.25,2.0,1.180129444261627,0.22784112405747878,1.1798550873762443,0.22782375575083372,True,1.1783595882442577,0.22630782739186378,1.1780850183556857,0.2262905906561879,True
cfg30_sl504_k1.0_mn0.5_mx1.5,SP500,504,1.0,0.5,1.5,85.2771388940728,0.15309644657065483,85.27722344483453,0.1530965091120862,False,85.1490954547361,0.15233699031451162,85.14917987853534,0.15233705290993851,False
cfg30_sl504_k1.0_mn0.5_mx1.5,GOLD,504,1.0,0.5,1.5,2.2310498455491574,0.5048640509130542,2.2312322553607693,0.5049170813430391,False,2.2277014075352453,0.501850788088845,2.227883543414292,0.5019039393179513,False
cfg30_sl504_k1.0_mn0.5_mx1.5,SILVER,504,1.0,0.5,1.5,1.686757843497489,0.3196811408213189,1.686659698183187,0.3196772758715409,True,1.684226660741915,0.3179130992570227,1.6841286627489933,0.31790937005101605,True
cfg30_sl504_k1.0_mn0.5_mx1.5,BTC,504,1.0,0.5,1.5,9.849603835968793,1.0671607666751475,9.855679074865842,1.0673092354078406,False,9.834820061763189,1.065100576376465,9.84088617851966,1.0652491717139174,False
cfg30_sl504_k1.0_mn0.5_mx1.5,OIL,504,1.0,0.5,1.5,1.1801895314939825,0.22788305377122708,1.1798550873762443,0.22782375575083372,True,1.1784189603489865,0.22634982385847582,1.1780850183556857,0.2262905906561879,True
cfg31_sl504_k1.0_mn0.5_mx2.0,SP500,504,1.0,0.5,2.0,85.2771388940728,0.15309644657065483,85.27722344483453,0.1530965091120862,False,85.1490954547361,0.15233699031451162,85.14917987853534,0.15233705290993851,False
cfg31_sl504_k1.0_mn0.5_mx2.0,GOLD,504,1.0,0.5,2.0,2.2310498455491574,0.5048640509130542,2.2312322553607693,0.5049170813430391,False,2.2277014075352453,0.501850788088845,2.227883543414292,0.5019039393179513,False
cfg31_sl504_k1.0_mn0.5_mx2.0,SILVER,504,1.0,0.5,2.0,1.686757843497489,0.3196811408213189,1.686659698183187,0.3196772758715409,True,1.684226660741915,0.3179130992570227,1.6841286627489933,0.31790937005101605,True
cfg31_sl504_k1.0_mn0.5_mx2.0,BTC,504,1.0,0.5,2.0,9.849603835968793,1.0671607666751475,9.855679074865842,1.0673092354078406,False,9.834820061763189,1.065100576376465,9.84088617851966,1.0652491717139174,False
cfg31_sl504_k1.0_mn0.5_mx2.0,OIL,504,1.0,0.5,2.0,1.1801895314939825,0.22788305377122708,1.1798550873762443,0.22782375575083372,True,1.1784189603489865,0.22634982385847582,1.1780850183556857,0.2262905906561879,True
cfg32_sl504_k1.5_mn0.25_mx1.5,SP500,504,1.5,0.25,1.5,85.27710114738746,0.15309641711384703,85.27722344483453,0.1530965091120862,False,85.14905792114376,0.1523369609085636,85.14917987853534,0.15233705290993851,False
cfg32_sl504_k1.5_mn0.25_mx1.5,GOLD,504,1.5,0.25,1.5,2.230786016964805,0.5048251212437018,2.2312322553607693,0.5049170813430391,False,2.2274387186091307,0.501811767870816,2.227883543414292,0.5019039393179513,False
cfg32_sl504_k1.5_mn0.25_mx1.5,SILVER,504,1.5,0.25,1.5,1.6865308249938389,0.31964104616992084,1.686659698183187,0.3196772758715409,False,1.6840007266261283,0.31787285226855116,1.6841286627489933,0.31790937005101605,False
cfg32_sl504_k1.5_mn0.25_mx1.5,BTC,504,1.5,0.25,1.5,9.849584550862575,1.0671911063507513,9.855679074865842,1.0673092354078406,False,9.834803516147089,1.0651308939037192,9.84088617851966,1.0652491717139174,False
cfg32_sl504_k1.5_mn0.25_mx1.5,OIL,504,1.5,0.25,1.5,1.1802493445225863,0.22785980107855128,1.1798550873762443,0.22782375575083372,True,1.1784794263520515,0.2263264799936732,1.1780850183556857,0.2262905906561879,True
cfg33_sl504_k1.5_mn0.25_mx2.0,SP500,504,1.5,0.25,2.0,85.27710114738746,0.15309641711384703,85.27722344483453,0.1530965091120862,False,85.14905792114376,0.1523369609085636,85.14917987853534,0.15233705290993851,False
cfg33_sl504_k1.5_mn0.25_mx2.0,GOLD,504,1.5,0.25,2.0,2.230786016964805,0.5048251212437018,2.2312322553607693,0.5049170813430391,False,2.2274387186091307,0.501811767870816,2.227883543414292,0.5019039393179513,False
cfg33_sl504_k1.5_mn0.25_mx2.0,SILVER,504,1.5,0.25,2.0,1.6865308249938389,0.31964104616992084,1.686659698183187,0.3196772758715409,False,1.6840007266261283,0.31787285226855116,1.6841286627489933,0.31790937005101605,False
cfg33_sl504_k1.5_mn0.25_mx2.0,BTC,504,1.5,0.25,2.0,9.849584550862575,1.0671911063507513,9.855679074865842,1.0673092354078406,False,9.834803516147089,1.0651308939037192,9.84088617851966,1.0652491717139174,False
cfg33_sl504_k1.5_mn0.25_mx2.0,OIL,504,1.5,0.25,2.0,1.1802493445225863,0.22785980107855128,1.1798550873762443,0.22782375575083372,True,1.1784794263520515,0.2263264799936732,1.1780850183556857,0.2262905906561879,True
cfg34_sl504_k1.5_mn0.5_mx1.5,SP500,504,1.5,0.5,1.5,85.27712403251049,0.1530964357130957,85.27722344483453,0.1530965091120862,False,85.14908061548832,0.1523369794497258,85.14917987853534,0.15233705290993851,False
cfg34_sl504_k1.5_mn0.5_mx1.5,GOLD,504,1.5,0.5,1.5,2.2310703681667996,0.5048678848656429,2.2312322553607693,0.5049170813430391,False,2.2277218993381376,0.5018546197389109,2.227883543414292,0.5019039393179513,False
cfg34_sl504_k1.5_mn0.5_mx1.5,SILVER,504,1.5,0.5,1.5,1.6867668347193427,0.31968381923861944,1.686659698183187,0.3196772758715409,True,1.6842356384634356,0.3179157745654608,1.6841286627489933,0.31790937005101605,True
cfg34_sl504_k1.5_mn0.5_mx1.5,BTC,504,1.5,0.5,1.5,9.849653752110369,1.0671627666043042,9.855679074865842,1.0673092354078406,False,9.834869902955596,1.0651025693354352,9.84088617851966,1.0652491717139174,False
cfg34_sl504_k1.5_mn0.5_mx1.5,OIL,504,1.5,0.5,1.5,1.1802570460141373,0.22790418548770594,1.1798550873762443,0.22782375575083372,True,1.1784863734959883,0.22637096802728926,1.1780850183556857,0.2262905906561879,True
cfg35_sl504_k1.5_mn0.5_mx2.0,SP500,504,1.5,0.5,2.0,85.27712403251049,0.1530964357130957,85.27722344483453,0.1530965091120862,False,85.14908061548832,0.1523369794497258,85.14917987853534,0.15233705290993851,False
cfg35_sl504_k1.5_mn0.5_mx2.0,GOLD,504,1.5,0.5,2.0,2.2310703681667996,0.5048678848656429,2.2312322553607693,0.5049170813430391,False,2.2277218993381376,0.5018546197389109,2.227883543414292,0.5019039393179513,False
cfg35_sl504_k1.5_mn0.5_mx2.0,SILVER,504,1.5,0.5,2.0,1.6867668347193427,0.31968381923861944,1.686659698183187,0.3196772758715409,True,1.6842356384634356,0.3179157745654608,1.6841286627489933,0.31790937005101605,True
cfg35_sl504_k1.5_mn0.5_mx2.0,BTC,504,1.5,0.5,2.0,9.849653752110369,1.0671627666043042,9.855679074865842,1.0673092354078406,False,9.834869902955596,1.0651025693354352,9.84088617851966,1.0652491717139174,False
cfg35_sl504_k1.5_mn0.5_mx2.0,OIL,504,1.5,0.5,2.0,1.1802570460141373,0.22790418548770594,1.1798550873762443,0.22782375575083372,True,1.1784863734959883,0.22637096802728926,1.1780850183556857,0.2262905906561879,True
