config_id,asset,ui_window,pctile_lookback,k,min_mult,wealth_over_invested_fee0.001,sharpe_fee0.001,dca_wealth_over_invested_fee0.001,dca_sharpe_fee0.001,beats_dca_fee0.001,wealth_over_invested_fee0.0025,sharpe_fee0.0025,dca_wealth_over_invested_fee0.0025,dca_sharpe_fee0.0025,beats_dca_fee0.0025
cfg07_uw63_pl504_k0.5_mn0.5,SP500,63,504,0.5,0.5,85.27669887951578,0.15308501290002696,85.27722344483453,0.1530965091120862,False,85.14865610085258,0.15232551362388633,85.14917987853534,0.15233705290993851,False
cfg07_uw63_pl504_k0.5_mn0.5,GOLD,63,504,0.5,0.5,2.231433421167139,0.5049685414234804,2.2312322553607693,0.5049170813430391,True,2.228084407169903,0.5019552886219433,2.227883543414292,0.5019039393179513,True
cfg07_uw63_pl504_k0.5_mn0.5,SILVER,63,504,0.5,0.5,1.6868783301958836,0.3197097038607958,1.686659698183187,0.3196772758715409,True,1.684346966485395,0.317941734380919,1.6841286627489933,0.31790937005101605,True
cfg07_uw63_pl504_k0.5_mn0.5,BTC,63,504,0.5,0.5,9.854038895463804,1.067271920148748,9.855679074865842,1.0673092354078406,False,9.839248461849458,1.0652118192738858,9.84088617851966,1.0652491717139174,False
cfg07_uw63_pl504_k0.5_mn0.5,OIL,63,504,0.5,0.5,1.1804173745275155,0.22791352213198796,1.1798550873762443,0.22782375575083372,True,1.1786464612319554,0.22638028899049617,1.1780850183556857,0.2262905906561879,True
cfg08_uw63_pl504_k1.0_mn0.25,SP500,63,504,1.0,0.25,85.25708512163357,0.1529996859659188,85.27722344483453,0.1530965091120862,False,85.12907179305766,0.15223995391369294,85.14917987853534,0.15233705290993851,False
cfg08_uw63_pl504_k1.0_mn0.25,GOLD,63,504,1.0,0.25,2.2316468446554705,0.5050616605987852,2.2312322553607693,0.5049170813430391,True,2.228297510202553,0.502048182661997,2.227883543414292,0.5019039393179513,True
cfg08_uw63_pl504_k1.0_mn0.25,SILVER,63,504,1.0,0.25,1.6867768593747083,0.31969487638192334,1.686659698183187,0.3196772758715409,True,1.684246238054714,0.31792681786209526,1.6841286627489933,0.31790937005101605,True
cfg08_uw63_pl504_k1.0_mn0.25,BTC,63,504,1.0,0.25,9.85230675388237,1.0672325408289844,9.855679074865842,1.0673092354078406,False,9.837518921081198,1.065172387990356,9.84088617851966,1.0652491717139174,False
cfg08_uw63_pl504_k1.0_mn0.25,OIL,63,504,1.0,0.25,1.1808239680902644,0.22797107330946637,1.1798550873762443,0.22782375575083372,True,1.1790524442938584,0.22643770545846423,1.1780850183556857,0.2262905906561879,True
cfg09_uw63_pl504_k1.0_mn0.5,SP500,63,504,1.0,0.5,85.27686557281265,0.153089552946658,85.27722344483453,0.1530965091120862,False,85.14882254385908,0.15233004406364958,85.14917987853534,0.15233705290993851,False
cfg09_uw63_pl504_k1.0_mn0.5,GOLD,63,504,1.0,0.5,2.2314961152429573,0.5049880150795655,2.2312322553607693,0.5049170813430391,True,2.2281470071104734,0.5019747322412196,2.227883543414292,0.5019039393179513,True
cfg09_uw63_pl504_k1.0_mn0.5,SILVER,63,504,1.0,0.5,1.6869220167818604,0.3197168121913431,1.686659698183187,0.3196772758715409,True,1.6843905875198473,0.31794881703447886,1.6841286627489933,0.31790937005101605,True
cfg09_uw63_pl504_k1.0_mn0.5,BTC,63,504,1.0,0.5,9.852513109684372,1.067236436239459,9.855679074865842,1.0673092354078406,False,9.837724967039662,1.0651763077438772,9.84088617851966,1.0652491717139174,False
