config_id,asset,sortino_window,pctile_lookback,k,min_mult,wealth_over_invested_fee0.001,sharpe_fee0.001,dca_wealth_over_invested_fee0.001,dca_sharpe_fee0.001,beats_dca_fee0.001,wealth_over_invested_fee0.0025,sharpe_fee0.0025,dca_wealth_over_invested_fee0.0025,dca_sharpe_fee0.0025,beats_dca_fee0.0025
cfg18_sw60_pl756_k0.5_mn0.25,SILVER,60,756,0.5,0.25,1.6868054239498933,0.31970145344581574,1.686659698183187,0.3196772758715409,True,1.6842741697082397,0.31793351282533794,1.6841286627489933,0.31790937005101605,True
cfg18_sw60_pl756_k0.5_mn0.25,BTC,60,756,0.5,0.25,9.854712187965003,1.0672923804589496,9.855679074865842,1.0673092354078406,False,9.839920743400961,1.0652322655428688,9.84088617851966,1.0652491717139174,False
cfg18_sw60_pl756_k0.5_mn0.25,OIL,60,756,0.5,0.25,1.1804437067843865,0.22792618004799078,1.1798550873762443,0.22782375575083372,True,1.1786727539509025,0.22639298889746037,1.1780850183556857,0.2262905906561879,True
cfg19_sw60_pl756_k0.5_mn0.5,SP500,60,756,0.5,0.5,85.28386687567543,0.15312066417386178,85.27722344483453,0.1530965091120862,True,85.15581333425499,0.15236119007570126,85.14917987853534,0.15233705290993851,True
cfg19_sw60_pl756_k0.5_mn0.5,GOLD,60,756,0.5,0.5,2.2313057517073562,0.5049384215891419,2.2312322553607693,0.5049170813430391,True,2.2279569294060004,0.5019252152558804,2.227883543414292,0.5019039393179513,True
cfg19_sw60_pl756_k0.5_mn0.5,SILVER,60,756,0.5,0.5,1.6868054239498933,0.31970145344581574,1.686659698183187,0.3196772758715409,True,1.6842741697082397,0.31793351282533794,1.6841286627489933,0.31790937005101605,True
cfg19_sw60_pl756_k0.5_mn0.5,BTC,60,756,0.5,0.5,9.854712187965003,1.0672923804589496,9.855679074865842,1.0673092354078406,False,9.839920743400961,1.0652322655428688,9.84088617851966,1.0652491717139174,False
cfg19_sw60_pl756_k0.5_mn0.5,OIL,60,756,0.5,0.5,1.1804437067843865,0.22792618004799078,1.1798550873762443,0.22782375575083372,True,1.1786727539509025,0.22639298889746037,1.1780850183556857,0.2262905906561879,True
cfg20_sw60_pl756_k1.0_mn0.25,SP500,60,756,1.0,0.25,85.27457159105991,0.15308975332978206,85.27722344483453,0.1530965091120862,False,85.14653200652407,0.1523301698100364,85.14917987853534,0.15233705290993851,False
cfg20_sw60_pl756_k1.0_mn0.25,GOLD,60,756,1.0,0.25,2.2313370181533423,0.5049684622288025,2.2312322553607693,0.5049170813430391,True,2.2279881489053732,0.5019550477023849,2.227883543414292,0.5019039393179513,True
cfg20_sw60_pl756_k1.0_mn0.25,SILVER,60,756,1.0,0.25,1.686719449403966,0.31967546955826726,1.686659698183187,0.3196772758715409,False,1.6841883242532232,0.31790739266547213,1.6841286627489933,0.31790937005101605,False
cfg20_sw60_pl756_k1.0_mn0.25,BTC,60,756,1.0,0.25,9.853962522624286,1.0672815382632503,9.855679074865842,1.0673092354078406,False,9.83917491437764,1.0652214327190586,9.84088617851966,1.0652491717139174,False
cfg20_sw60_pl756_k1.0_mn0.25,OIL,60,756,1.0,0.25,1.1808383855664344,0.22798287503064255,1.1798550873762443,0.22782375575083372,True,1.1790668401221647,0.22644956715169806,1.1780850183556857,0.2262905906561879,True
cfg21_sw60_pl756_k1.0_mn0.5,SP500,60,756,1.0,0.5,85.28141076042385,0.15310931667915392,85.27722344483453,0.1530965091120862,True,85.15336090686432,0.15234981494256666,85.14917987853534,0.15233705290993851,True
cfg21_sw60_pl756_k1.0_mn0.5,GOLD,60,756,1.0,0.5,2.2313213037496675,0.5049463076821008,2.2312322553607693,0.5049170813430391,True,2.2279724580969065,0.5019330761079326,2.227883543414292,0.5019039393179513,True
cfg21_sw60_pl756_k1.0_mn0.5,SILVER,60,756,1.0,0.5,1.6869095575378492,0.31972004830335854,1.686659698183187,0.3196772758715409,True,1.6843781469394563,0.3179520972549349,1.6841286627489933,0.31790937005101605,True
cfg21_sw60_pl756_k1.0_mn0.5,BTC,60,756,1.0,0.5,9.853606576947367,1.0672684400745818,9.855679074865842,1.0673092354078406,False,9.83881679262018,1.0652082959668732,9.84088617851966,1.0652491717139174,False
cfg21_sw60_pl756_k1.0_mn0.5,OIL,60,756,1.0,0.5,1.1805725872899024,0.22794710549683056,1.1798550873762443,0.22782375575083372,True,1.1788014409421448,0.22641389727247221,1.1780850183556857,0.2262905906561879,True
cfg22_sw60_pl756_k1.5_mn0.25,SP500,60,756,1.5,0.25,85.27509730358376,0.15312144994856955,85.27722344483453,0.1530965091120862,False,85.14705692968968,0.1523618833256958,85.14917987853534,0.15233705290993851,False
cfg22_sw60_pl756_k1.5_mn0.25,GOLD,60,756,1.5,0.25,2.231451738733798,0.5050092123380845,2.2312322553607693,0.5049170813430391,True,2.2281026972327074,0.5019957610759923,2.227883543414292,0.5019039393179513,True
cfg22_sw60_pl756_k1.5_mn0.25,SILVER,60,756,1.5,0.25,1.6866154113861227,0.31966368906796144,1.686659698183187,0.3196772758715409,False,1.6840844424486185,0.3178955841030465,1.6841286627489933,0.31790937005101605,False
