config_id,asset,fast_days,slow_days,persistence_days,bull_mult,bear_mult,wealth_over_invested_fee0.001,sharpe_fee0.001,dca_wealth_over_invested_fee0.001,dca_sharpe_fee0.001,beats_dca_fee0.001,wealth_over_invested_fee0.0025,sharpe_fee0.0025,dca_wealth_over_invested_fee0.0025,dca_sharpe_fee0.0025,beats_dca_fee0.0025
cfg19_f20_s100_pd5_bu1.5_be0.75,BTC,20,100,5,1.5,0.75,9.846505046462275,1.0661146047669054,9.855679074865842,1.0673092354078406,False,9.831725924933508,1.0640532089499468,9.84088617851966,1.0652491717139174,False
cfg19_f20_s100_pd5_bu1.5_be0.75,OIL,20,100,5,1.5,0.75,1.1801881349865797,0.2279985670934439,1.1798550873762443,0.22782375575083372,True,1.1784175658945313,0.22646548491018015,1.1780850183556857,0.2262905906561879,True
cfg20_f20_s100_pd10_bu1.25_be0.5,SP500,20,100,10,1.25,0.5,85.28211839930081,0.15307587861138858,85.27722344483453,0.1530965091120862,False,85.15406748322044,0.1523162992941318,85.14917987853534,0.15233705290993851,False
cfg20_f20_s100_pd10_bu1.25_be0.5,GOLD,20,100,10,1.25,0.5,2.231463360144648,0.5050838555568057,2.2312322553607693,0.5049170813430391,True,2.2281143012379485,0.5020706843149436,2.227883543414292,0.5019039393179513,True
cfg20_f20_s100_pd10_bu1.25_be0.5,SILVER,20,100,10,1.25,0.5,1.6867834100363588,0.3198052675866187,1.686659698183187,0.3196772758715409,True,1.6842521888925808,0.3180373836782892,1.6841286627489933,0.31790937005101605,True
cfg20_f20_s100_pd10_bu1.25_be0.5,BTC,20,100,10,1.25,0.5,9.837239151789243,1.064933060531097,9.855679074865842,1.0673092354078406,False,9.822473943175506,1.0628703508329482,9.84088617851966,1.0652491717139174,False
cfg20_f20_s100_pd10_bu1.25_be0.5,OIL,20,100,10,1.25,0.5,1.1804663856053692,0.22802750549166637,1.1798550873762443,0.22782375575083372,True,1.1786953987195992,0.22649427986452275,1.1780850183556857,0.2262905906561879,True
cfg21_f20_s100_pd10_bu1.25_be0.75,SP500,20,100,10,1.25,0.75,85.27967155462743,0.15308620160810055,85.27722344483453,0.1530965091120862,False,85.15162431248811,0.15232668381820025,85.14917987853534,0.15233705290993851,False
cfg21_f20_s100_pd10_bu1.25_be0.75,GOLD,20,100,10,1.25,0.75,2.2313478158173234,0.5050005026450473,2.2312322553607693,0.5049170813430391,True,2.2279989303566445,0.5019873457851918,2.227883543414292,0.5019039393179513,True
cfg21_f20_s100_pd10_bu1.25_be0.75,SILVER,20,100,10,1.25,0.75,1.6867215665993625,0.3197412956198186,1.686659698183187,0.3196772758715409,True,1.6841904382696484,0.31797340064616614,1.6841286627489933,0.31790937005101605,True
cfg21_f20_s100_pd10_bu1.25_be0.75,BTC,20,100,10,1.25,0.75,9.84645909466879,1.066123376180843,9.855679074865842,1.0673092354078406,False,9.83168004213671,1.0640619908666284,9.84088617851966,1.0652491717139174,False
