config_id,asset,vix_lookback,elevated_pct,buy_multiplier,calm_fraction,max_buy_multiple,wealth_over_invested_fee0.001,sharpe_fee0.001,dca_wealth_over_invested_fee0.001,dca_sharpe_fee0.001,beats_dca_fee0.001,wealth_over_invested_fee0.0025,sharpe_fee0.0025,dca_wealth_over_invested_fee0.0025,dca_sharpe_fee0.0025,beats_dca_fee0.0025
cfg10_lb252_ep90.0_bm3.0_cf0.75,SILVER,252,90.0,3.0,0.75,4.0,1.637919524778182,0.31541634131566104,1.686659698183187,0.3196772758715409,False,1.6354908504147152,0.3138822923679799,1.6841286627489933,0.31790937005101605,False
cfg10_lb252_ep90.0_bm3.0_cf0.75,BTC,252,90.0,3.0,0.75,4.0,9.442276878141298,1.0984680030107703,9.855679074865842,1.0673092354078406,False,9.428176120600973,1.0967735996675025,9.84088617851966,1.0652491717139174,False
cfg10_lb252_ep90.0_bm3.0_cf0.75,OIL,252,90.0,3.0,0.75,4.0,1.168428107803167,0.22697411915863916,1.1798550873762443,0.22782375575083372,False,1.1667043475205823,0.22562314022434182,1.1780850183556857,0.2262905906561879,False
cfg11_lb252_ep90.0_bm3.0_cf0.9,SP500,252,90.0,3.0,0.9,4.0,78.39095896315038,0.15622573240768922,85.27722344483453,0.1530965091120862,False,78.27531456346868,0.1554815244150736,85.14917987853534,0.15233705290993851,False
cfg11_lb252_ep90.0_bm3.0_cf0.9,GOLD,252,90.0,3.0,0.9,4.0,2.208655046424692,0.5027945354603264,2.2312322553607693,0.5049170813430391,False,2.205348036897434,0.499938776895321,2.227883543414292,0.5019039393179513,False
cfg11_lb252_ep90.0_bm3.0_cf0.9,SILVER,252,90.0,3.0,0.9,4.0,1.6672659393377687,0.31835294580576323,1.686659698183187,0.3196772758715409,False,1.6647718263676954,0.31668202103523396,1.6841286627489933,0.31790937005101605,False
cfg11_lb252_ep90.0_bm3.0_cf0.9,BTC,252,90.0,3.0,0.9,4.0,9.843335207729366,1.0845882453753417,9.855679074865842,1.0673092354078406,False,9.828589411632912,1.0826761201293658,9.84088617851966,1.0652491717139174,False
cfg11_lb252_ep90.0_bm3.0_cf0.9,OIL,252,90.0,3.0,0.9,4.0,1.1691767176434062,0.22557320258026528,1.1798550873762443,0.22782375575083372,False,1.1674304771993265,0.22411222793321642,1.1780850183556857,0.2262905906561879,False
cfg12_lb504_ep80.0_bm1.5_cf0.75,SP500,504,80.0,1.5,0.75,4.0,67.74861593840538,0.16006647829769652,85.27722344483453,0.1530965091120862,False,67.65234491973187,0.15935074101260005,85.14917987853534,0.15233705290993851,False
cfg12_lb504_ep80.0_bm1.5_cf0.75,GOLD,504,80.0,1.5,0.75,4.0,2.0304840981541425,0.4844357522180225,2.2312322553607693,0.5049170813430391,False,2.027642902363133,0.48175587097388656,2.227883543414292,0.5019039393179513,False
cfg12_lb504_ep80.0_bm1.5_cf0.75,SILVER,504,80.0,1.5,0.75,4.0,1.5738130285285088,0.3007450405043614,1.686659698183187,0.3196772758715409,False,1.5716575523316216,0.2991939044279646,1.6841286627489933,0.31790937005101605,False
cfg12_lb504_ep80.0_bm1.5_cf0.75,BTC,504,80.0,1.5,0.75,4.0,7.812521447808319,1.0433890782568989,9.855679074865842,1.0673092354078406,False,7.801047201071999,1.0416772805352028,9.84088617851966,1.0652491717139174,False
cfg12_lb504_ep80.0_bm1.5_cf0.75,OIL,504,80.0,1.5,0.75,4.0,1.1591037923905207,0.2053297848965871,1.1798550873762443,0.22782375575083372,False,1.1575699228391174,0.20389497059884035,1.1780850183556857,0.2262905906561879,False
cfg13_lb504_ep80.0_bm1.5_cf0.9,SP500,504,80.0,1.5,0.9,4.0,78.30304512169826,0.1561476415984653,85.27722344483453,0.1530965091120862,False,78.18761523686905,0.15540326728944856,85.14917987853534,0.15233705290993851,False
cfg13_lb504_ep80.0_bm1.5_cf0.9,GOLD,504,80.0,1.5,0.9,4.0,2.1795101151464276,0.4979960231957281,2.2312322553607693,0.5049170813430391,False,2.1762464480222334,0.4951350037739912,2.227883543414292,0.5019039393179513,False
