config_id,asset,target_weekday,mild_tilt_fraction,max_lump_multiple,banking_window_weeks,wealth_over_invested_fee0.001,sharpe_fee0.001,dca_wealth_over_invested_fee0.001,dca_sharpe_fee0.001,beats_dca_fee0.001,wealth_over_invested_fee0.0025,sharpe_fee0.0025,dca_wealth_over_invested_fee0.0025,dca_sharpe_fee0.0025,beats_dca_fee0.0025
cfg18_twSunday_mt0.0_ml6_bw2,SILVER,Sunday,0.0,6,2,1.6860217283307344,0.32387813279706146,1.686659698183187,0.3196772758715409,False,1.6834931376210727,0.32229486922405404,1.6841286627489933,0.31790937005101605,False
cfg18_twSunday_mt0.0_ml6_bw2,BTC,Sunday,0.0,6,2,9.855679074865842,1.0673092354078406,9.855679074865842,1.0673092354078406,False,9.84088617851966,1.0652491717139174,9.84088617851966,1.0652491717139174,False
cfg18_twSunday_mt0.0_ml6_bw2,OIL,Sunday,0.0,6,2,1.1826578344984426,0.21633083036422285,1.1798550873762443,0.22782375575083372,False,1.1808850424900745,0.2149394735509258,1.1780850183556857,0.2262905906561879,False
cfg19_twSunday_mt0.0_ml6_bw4,SP500,Sunday,0.0,6,4,85.21113527066811,0.15248736931849585,85.27722344483453,0.1530965091120862,False,85.08319124864713,0.15185071132291966,85.14917987853534,0.15233705290993851,False
cfg19_twSunday_mt0.0_ml6_bw4,GOLD,Sunday,0.0,6,4,2.2281997247223266,0.5097467395659425,2.2312322553607693,0.5049170813430391,False,2.2248615158033003,0.5073404119928941,2.227883543414292,0.5019039393179513,False
cfg19_twSunday_mt0.0_ml6_bw4,SILVER,Sunday,0.0,6,4,1.6842853604051171,0.3270820274904147,1.686659698183187,0.3196772758715409,False,1.6817638397208006,0.32568285535242353,1.6841286627489933,0.31790937005101605,False
cfg19_twSunday_mt0.0_ml6_bw4,BTC,Sunday,0.0,6,4,9.855679074865842,1.0673092354078406,9.855679074865842,1.0673092354078406,False,9.84088617851966,1.0652491717139174,9.84088617851966,1.0652491717139174,False
cfg19_twSunday_mt0.0_ml6_bw4,OIL,Sunday,0.0,6,4,1.1783546857332818,0.20536252196977745,1.1798550873762443,0.22782375575083372,False,1.1765883549092477,0.20411751784227533,1.1780850183556857,0.2262905906561879,False
cfg20_twSunday_mt0.5_ml3_bw2,SP500,Sunday,0.5,3,2,50.01576619428294,0.16460744382496906,85.27722344483453,0.1530965091120862,False,49.95176736762459,0.16388899338097182,85.14917987853534,0.15233705290993851,False
cfg20_twSunday_mt0.5_ml3_bw2,GOLD,Sunday,0.5,3,2,1.6702134820026058,0.45564190698671375,2.2312322553607693,0.5049170813430391,False,1.6685389775548976,0.453130381109083,2.227883543414292,0.5019039393179513,False
cfg20_twSunday_mt0.5_ml3_bw2,SILVER,Sunday,0.5,3,2,1.39752788451686,0.2610593802385175,1.686659698183187,0.3196772758715409,False,1.3962628788385232,0.2596356492442512,1.6841286627489933,0.31790937005101605,False
