config_id,asset,vol_lookback_days,ref_lookback_days,min_mult,max_mult,wealth_over_invested_fee0.001,sharpe_fee0.001,dca_wealth_over_invested_fee0.001,dca_sharpe_fee0.001,beats_dca_fee0.001,wealth_over_invested_fee0.0025,sharpe_fee0.0025,dca_wealth_over_invested_fee0.0025,dca_sharpe_fee0.0025,beats_dca_fee0.0025
cfg14_v40_r126_lo0.25_hi3.0,OIL,40,126,0.25,3.0,1.179998212732347,0.22776020806239244,1.1798550873762443,0.22782375575083372,False,1.178227928808852,0.22622683437930163,1.1780850183556857,0.2262905906561879,False
cfg15_v40_r126_lo0.5_hi1.5,SP500,40,126,0.5,1.5,85.27871746131467,0.15311715334272463,85.27722344483453,0.1530965091120862,True,85.15067165174784,0.15235769046593636,85.14917987853534,0.15233705290993851,True
cfg15_v40_r126_lo0.5_hi1.5,GOLD,40,126,0.5,1.5,2.231331212897053,0.5050298108558702,2.2312322553607693,0.5049170813430391,True,2.227982352365687,0.502016702497703,2.227883543414292,0.5019039393179513,True
cfg15_v40_r126_lo0.5_hi1.5,SILVER,40,126,0.5,1.5,1.686817936529751,0.31975158296504325,1.686659698183187,0.3196772758715409,True,1.684286663500442,0.3179837034551807,1.6841286627489933,0.31790937005101605,True
cfg15_v40_r126_lo0.5_hi1.5,BTC,40,126,0.5,1.5,9.852498377784901,1.0668282022395732,9.855679074865842,1.0673092354078406,False,9.837710257260161,1.064767674873766,9.84088617851966,1.0652491717139174,False
cfg15_v40_r126_lo0.5_hi1.5,OIL,40,126,0.5,1.5,1.179998212732347,0.22776020806239244,1.1798550873762443,0.22782375575083372,False,1.178227928808852,0.22622683437930163,1.1780850183556857,0.2262905906561879,False
cfg16_v40_r126_lo0.5_hi2.0,SP500,40,126,0.5,2.0,85.27871746131467,0.15311715334272463,85.27722344483453,0.1530965091120862,True,85.15067165174784,0.15235769046593636,85.14917987853534,0.15233705290993851,True
cfg16_v40_r126_lo0.5_hi2.0,GOLD,40,126,0.5,2.0,2.231331212897053,0.5050298108558702,2.2312322553607693,0.5049170813430391,True,2.227982352365687,0.502016702497703,2.227883543414292,0.5019039393179513,True
cfg16_v40_r126_lo0.5_hi2.0,SILVER,40,126,0.5,2.0,1.686817936529751,0.31975158296504325,1.686659698183187,0.3196772758715409,True,1.684286663500442,0.3179837034551807,1.6841286627489933,0.31790937005101605,True
cfg16_v40_r126_lo0.5_hi2.0,BTC,40,126,0.5,2.0,9.852498377784901,1.0668282022395732,9.855679074865842,1.0673092354078406,False,9.837710257260161,1.064767674873766,9.84088617851966,1.0652491717139174,False
cfg16_v40_r126_lo0.5_hi2.0,OIL,40,126,0.5,2.0,1.179998212732347,0.22776020806239244,1.1798550873762443,0.22782375575083372,False,1.178227928808852,0.22622683437930163,1.1780850183556857,0.2262905906561879,False
cfg17_v40_r126_lo0.5_hi3.0,SP500,40,126,0.5,3.0,85.27871746131467,0.15311715334272463,85.27722344483453,0.1530965091120862,True,85.15067165174784,0.15235769046593636,85.14917987853534,0.15233705290993851,True
cfg17_v40_r126_lo0.5_hi3.0,GOLD,40,126,0.5,3.0,2.231331212897053,0.5050298108558702,2.2312322553607693,0.5049170813430391,True,2.227982352365687,0.502016702497703,2.227883543414292,0.5019039393179513,True
cfg17_v40_r126_lo0.5_hi3.0,SILVER,40,126,0.5,3.0,1.686817936529751,0.31975158296504325,1.686659698183187,0.3196772758715409,True,1.684286663500442,0.3179837034551807,1.6841286627489933,0.31790937005101605,True
cfg17_v40_r126_lo0.5_hi3.0,BTC,40,126,0.5,3.0,9.852498377784901,1.0668282022395732,9.855679074865842,1.0673092354078406,False,9.837710257260161,1.064767674873766,9.84088617851966,1.0652491717139174,False
cfg17_v40_r126_lo0.5_hi3.0,OIL,40,126,0.5,3.0,1.179998212732347,0.22776020806239244,1.1798550873762443,0.22782375575083372,False,1.178227928808852,0.22622683437930163,1.1780850183556857,0.2262905906561879,False
cfg18_v40_r252_lo0.25_hi1.5,SP500,40,252,0.25,1.5,85.27602033792347,0.15311765244980985,85.27722344483453,0.1530965091120862,False,85.14797857809131,0.15235817798931722,85.14917987853534,0.15233705290993851,False
cfg18_v40_r252_lo0.25_hi1.5,GOLD,40,252,0.25,1.5,2.2313060512430978,0.5049386567161,2.2312322553607693,0.5049170813430391,True,2.227957228492002,0.5019254141186659,2.227883543414292,0.5019039393179513,True
cfg18_v40_r252_lo0.25_hi1.5,SILVER,40,252,0.25,1.5,1.686835012605256,0.3197018749928328,1.686659698183187,0.3196772758715409,True,1.6843037139361936,0.3179338965225151,1.6841286627489933,0.31790937005101605,True
cfg18_v40_r252_lo0.25_hi1.5,BTC,40,252,0.25,1.5,9.85178288691855,1.0671874196877005,9.855679074865842,1.0673092354078406,False,9.836995840704402,1.0651272779052736,9.84088617851966,1.0652491717139174,False
cfg18_v40_r252_lo0.25_hi1.5,OIL,40,252,0.25,1.5,1.1800872963188775,0.22775329023792257,1.1798550873762443,0.22782375575083372,False,1.1783168786362423,0.22621985035710243,1.1780850183556857,0.2262905906561879,False
cfg19_v40_r252_lo0.25_hi2.0,SP500,40,252,0.25,2.0,85.27602033792347,0.15311765244980985,85.27722344483453,0.1530965091120862,False,85.14797857809131,0.15235817798931722,85.14917987853534,0.15233705290993851,False
cfg19_v40_r252_lo0.25_hi2.0,GOLD,40,252,0.25,2.0,2.2313060512430978,0.5049386567161,2.2312322553607693,0.5049170813430391,True,2.227957228492002,0.5019254141186659,2.227883543414292,0.5019039393179513,True
cfg19_v40_r252_lo0.25_hi2.0,SILVER,40,252,0.25,2.0,1.686835012605256,0.3197018749928328,1.686659698183187,0.3196772758715409,True,1.6843037139361936,0.3179338965225151,1.6841286627489933,0.31790937005101605,True
cfg19_v40_r252_lo0.25_hi2.0,BTC,40,252,0.25,2.0,9.85178288691855,1.0671874196877005,9.855679074865842,1.0673092354078406,False,9.836995840704402,1.0651272779052736,9.84088617851966,1.0652491717139174,False
cfg19_v40_r252_lo0.25_hi2.0,OIL,40,252,0.25,2.0,1.1800872963188775,0.22775329023792257,1.1798550873762443,0.22782375575083372,False,1.1783168786362423,0.22621985035710243,1.1780850183556857,0.2262905906561879,False
cfg20_v40_r252_lo0.25_hi3.0,SP500,40,252,0.25,3.0,85.27602033792347,0.15311765244980985,85.27722344483453,0.1530965091120862,False,85.14797857809131,0.15235817798931722,85.14917987853534,0.15233705290993851,False
cfg20_v40_r252_lo0.25_hi3.0,GOLD,40,252,0.25,3.0,2.2313060512430978,0.5049386567161,2.2312322553607693,0.5049170813430391,True,2.227957228492002,0.5019254141186659,2.227883543414292,0.5019039393179513,True
cfg20_v40_r252_lo0.25_hi3.0,SILVER,40,252,0.25,3.0,1.686835012605256,0.3197018749928328,1.686659698183187,0.3196772758715409,True,1.6843037139361936,0.3179338965225151,1.6841286627489933,0.31790937005101605,True
cfg20_v40_r252_lo0.25_hi3.0,BTC,40,252,0.25,3.0,9.85178288691855,1.0671874196877005,9.855679074865842,1.0673092354078406,False,9.836995840704402,1.0651272779052736,9.84088617851966,1.0652491717139174,False
cfg20_v40_r252_lo0.25_hi3.0,OIL,40,252,0.25,3.0,1.1800872963188775,0.22775329023792257,1.1798550873762443,0.22782375575083372,False,1.1783168786362423,0.22621985035710243,1.1780850183556857,0.2262905906561879,False
cfg21_v40_r252_lo0.5_hi1.5,SP500,40,252,0.5,1.5,85.27607619733885,0.15311896057190505,85.27722344483453,0.1530965091120862,False,85.14803435363365,0.1523594898933755,85.14917987853534,0.15233705290993851,False
cfg21_v40_r252_lo0.5_hi1.5,GOLD,40,252,0.5,1.5,2.2313060512430978,0.5049386567161,2.2312322553607693,0.5049170813430391,True,2.227957228492002,0.5019254141186659,2.227883543414292,0.5019039393179513,True
cfg21_v40_r252_lo0.5_hi1.5,SILVER,40,252,0.5,1.5,1.6868314390173367,0.31970123087477303,1.686659698183187,0.3196772758715409,True,1.6843001457140225,0.31793325237049763,1.6841286627489933,0.31790937005101605,True
