config_id,asset,annual_growth_rate,max_multiple_of_deposit,allow_sells,wealth_over_invested_fee0.001,sharpe_fee0.001,dca_wealth_over_invested_fee0.001,dca_sharpe_fee0.001,beats_dca_fee0.001,wealth_over_invested_fee0.0025,sharpe_fee0.0025,dca_wealth_over_invested_fee0.0025,dca_sharpe_fee0.0025,beats_dca_fee0.0025
cfg11_g0.1_k8_sF,SILVER,0.1,8,False,1.7136448433958011,0.3250421969482609,1.686659698183187,0.3196772758715409,True,1.7116801356400386,0.3232255789866754,1.6841286627489933,0.31790937005101605,True
cfg11_g0.1_k8_sF,BTC,0.1,8,False,6.469257508272424,0.9758963826786883,9.855679074865842,1.0673092354078406,False,6.468824955794556,0.9740532251778558,9.84088617851966,1.0652491717139174,False
cfg11_g0.1_k8_sF,OIL,0.1,8,False,1.2595491488426578,0.23827912710282514,1.1798550873762443,0.22782375575083372,True,1.2578034831760028,0.23671266847865388,1.1780850183556857,0.2262905906561879,True
cfg12_g0.14_k2_sT,SP500,0.14,2,True,85.40542810694781,0.15527138783282105,85.27722344483453,0.1530965091120862,True,85.27525262134874,0.15449016753227043,85.14917987853534,0.15233705290993851,True
cfg12_g0.14_k2_sT,GOLD,0.14,2,True,2.1490685819120476,0.5370569601873251,2.2312322553607693,0.5049170813430391,False,2.1455959766049446,0.5329727311943827,2.227883543414292,0.5019039393179513,False
cfg12_g0.14_k2_sT,SILVER,0.14,2,True,1.7680887574668749,0.3395000483910272,1.686659698183187,0.3196772758715409,True,1.7649121002577899,0.3371657928977854,1.6841286627489933,0.31790937005101605,True
cfg12_g0.14_k2_sT,BTC,0.14,2,True,4.604634132715992,0.9177862376019286,9.855679074865842,1.0673092354078406,False,4.601660716420124,0.9152069514575305,9.84088617851966,1.0652491717139174,False
cfg12_g0.14_k2_sT,OIL,0.14,2,True,1.185340515294906,0.21563268380548425,1.1798550873762443,0.22782375575083372,False,1.1833692079658704,0.2138221480246891,1.1780850183556857,0.2262905906561879,False
cfg13_g0.14_k2_sF,SP500,0.14,2,False,85.40958149760566,0.15537867940873207,85.27722344483453,0.1530965091120862,True,85.28105847041681,0.15463678545401535,85.14917987853534,0.15233705290993851,True
cfg13_g0.14_k2_sF,GOLD,0.14,2,False,2.179893027603653,0.5225728190257259,2.2312322553607693,0.5049170813430391,False,2.1772952965821797,0.5192919942061966,2.227883543414292,0.5019039393179513,False
cfg13_g0.14_k2_sF,SILVER,0.14,2,False,1.7313656185206132,0.3280818127285365,1.686659698183187,0.3196772758715409,True,1.7288157239049429,0.32616168783463767,1.6841286627489933,0.31790937005101605,True
cfg13_g0.14_k2_sF,BTC,0.14,2,False,6.560532316412054,0.9794197696896217,9.855679074865842,1.0673092354078406,False,6.551538924371977,0.9771876902534228,9.84088617851966,1.0652491717139174,False
cfg13_g0.14_k2_sF,OIL,0.14,2,False,1.1901563687605272,0.22239703475292097,1.1798550873762443,0.22782375575083372,False,1.188756730597049,0.22089163090314404,1.1780850183556857,0.2262905906561879,False
cfg14_g0.14_k4_sT,SP500,0.14,4,True,85.41188179853374,0.15545314543279376,85.27722344483453,0.1530965091120862,True,85.28059700551222,0.1546482849093385,85.14917987853534,0.15233705290993851,True
cfg14_g0.14_k4_sT,GOLD,0.14,4,True,2.1309677709757797,0.5256442218126001,2.2312322553607693,0.5049170813430391,False,2.125786576021645,0.5211065423509144,2.227883543414292,0.5019039393179513,False
cfg14_g0.14_k4_sT,SILVER,0.14,4,True,1.8542012071911953,0.35455042414827953,1.686659698183187,0.3196772758715409,True,1.849080065427523,0.35183112111771453,1.6841286627489933,0.31790937005101605,True
cfg14_g0.14_k4_sT,BTC,0.14,4,True,4.36711716834527,0.9404936347035191,9.855679074865842,1.0673092354078406,False,4.362064567046143,0.9371773880140503,9.84088617851966,1.0652491717139174,False
cfg14_g0.14_k4_sT,OIL,0.14,4,True,1.2831509564028274,0.23998248009573,1.1798550873762443,0.22782375575083372,True,1.280038012103488,0.2379406013896996,1.1780850183556857,0.2262905906561879,True
