config_id,asset,lookback_days,skip_days,mult_pos,mult_neg,wealth_over_invested_fee0.001,sharpe_fee0.001,dca_wealth_over_invested_fee0.001,dca_sharpe_fee0.001,beats_dca_fee0.001,wealth_over_invested_fee0.0025,sharpe_fee0.0025,dca_wealth_over_invested_fee0.0025,dca_sharpe_fee0.0025,beats_dca_fee0.0025
cfg02_lb126_sk0_mp1.25_mn0.75,BTC,126,0,1.25,0.75,9.850278987743438,1.0665514791316588,9.855679074865842,1.0673092354078406,False,9.83549419963617,1.064490528311121,9.84088617851966,1.0652491717139174,False
cfg02_lb126_sk0_mp1.25_mn0.75,OIL,126,0,1.25,0.75,1.1801683150491744,0.22783269829494565,1.1798550873762443,0.22782375575083372,True,1.178397775716794,0.22629938276826012,1.1780850183556857,0.2262905906561879,True
cfg03_lb126_sk21_mp1.25_mn0.75,SP500,126,21,1.25,0.75,85.27771004359101,0.15308127596664367,85.27722344483453,0.1530965091120862,False,85.14966574666308,0.15232176308767517,85.14917987853534,0.15233705290993851,False
cfg03_lb126_sk21_mp1.25_mn0.75,GOLD,126,21,1.25,0.75,2.2314113120778334,0.5050004462609228,2.2312322553607693,0.5049170813430391,True,2.228062331277427,0.5019873422251133,2.227883543414292,0.5019039393179513,True
cfg03_lb126_sk21_mp1.25_mn0.75,SILVER,126,21,1.25,0.75,1.686867736320749,0.3197573709650208,1.686659698183187,0.3196772758715409,True,1.6843363885169789,0.31798948773888963,1.6841286627489933,0.31790937005101605,True
cfg03_lb126_sk21_mp1.25_mn0.75,BTC,126,21,1.25,0.75,9.851860453712536,1.0669513178834151,9.855679074865842,1.0673092354078406,False,9.837073291031743,1.0648907130849898,9.84088617851966,1.0652491717139174,False
cfg03_lb126_sk21_mp1.25_mn0.75,OIL,126,21,1.25,0.75,1.1801205539669826,0.2278350564763569,1.1798550873762443,0.22782375575083372,True,1.1783500863479375,0.22630174317103602,1.1780850183556857,0.2262905906561879,True
cfg04_lb126_sk0_mp1.5_mn0.5,SP500,126,0,1.5,0.5,85.28725541991993,0.15314809624380024,85.27722344483453,0.1530965091120862,True,85.15919679059544,0.1523886010805574,85.14917987853534,0.15233705290993851,True
cfg04_lb126_sk0_mp1.5_mn0.5,GOLD,126,0,1.5,0.5,2.2314983392376617,0.5051684407147328,2.2312322553607693,0.5049170813430391,True,2.2281492277658472,0.5021554123296075,2.227883543414292,0.5019039393179513,True
cfg04_lb126_sk0_mp1.5_mn0.5,SILVER,126,0,1.5,0.5,1.686688732437489,0.3197390099522727,1.686659698183187,0.3196772758715409,True,1.684157653408316,0.3179710525801847,1.6841286627489933,0.31790937005101605,True
cfg04_lb126_sk0_mp1.5_mn0.5,BTC,126,0,1.5,0.5,9.844878898573489,1.0657914740434407,9.855679074865842,1.0673092354078406,False,9.830102218868477,1.063729635556041,9.84088617851966,1.0652491717139174,False
