config_id,asset,vvix_lookback,k,min_mult,max_mult,wealth_over_invested_fee0.001,sharpe_fee0.001,dca_wealth_over_invested_fee0.001,dca_sharpe_fee0.001,beats_dca_fee0.001,wealth_over_invested_fee0.0025,sharpe_fee0.0025,dca_wealth_over_invested_fee0.0025,dca_sharpe_fee0.0025,beats_dca_fee0.0025
cfg20_vl252_k1.5_mn0.25_mx1.5,SP500,252,1.5,0.25,1.5,85.27727799128432,0.15309654337390202,85.27722344483453,0.1530965091120862,True,85.1492344995091,0.15233708715528485,85.14917987853534,0.15233705290993851,True
cfg20_vl252_k1.5_mn0.25_mx1.5,GOLD,252,1.5,0.25,1.5,2.2314455771616775,0.504975842552749,2.2312322553607693,0.5049170813430391,True,2.2280972884753854,0.5019626333874639,2.227883543414292,0.5019039393179513,True
cfg20_vl252_k1.5_mn0.25_mx1.5,SILVER,252,1.5,0.25,1.5,1.686909626182816,0.3197179727134773,1.686659698183187,0.3196772758715409,True,1.684378959044548,0.3179500931522386,1.6841286627489933,0.31790937005101605,True
cfg20_vl252_k1.5_mn0.25_mx1.5,BTC,252,1.5,0.25,1.5,9.850793421067086,1.0672772926055942,9.855679074865842,1.0673092354078406,False,9.83601057123118,1.065217010532476,9.84088617851966,1.0652491717139174,False
cfg20_vl252_k1.5_mn0.25_mx1.5,OIL,252,1.5,0.25,1.5,1.1809517483950565,0.22800961437679687,1.1798550873762443,0.22782375575083372,True,1.1791807755640464,0.2264764557350265,1.1780850183556857,0.2262905906561879,True
cfg21_vl252_k1.5_mn0.25_mx2.0,SP500,252,1.5,0.25,2.0,85.27727799128432,0.15309654337390202,85.27722344483453,0.1530965091120862,True,85.1492344995091,0.15233708715528485,85.14917987853534,0.15233705290993851,True
cfg21_vl252_k1.5_mn0.25_mx2.0,GOLD,252,1.5,0.25,2.0,2.2314455771616775,0.504975842552749,2.2312322553607693,0.5049170813430391,True,2.2280972884753854,0.5019626333874639,2.227883543414292,0.5019039393179513,True
cfg21_vl252_k1.5_mn0.25_mx2.0,SILVER,252,1.5,0.25,2.0,1.686909626182816,0.3197179727134773,1.686659698183187,0.3196772758715409,True,1.684378959044548,0.3179500931522386,1.6841286627489933,0.31790937005101605,True
cfg21_vl252_k1.5_mn0.25_mx2.0,BTC,252,1.5,0.25,2.0,9.850793421067086,1.0672772926055942,9.855679074865842,1.0673092354078406,False,9.83601057123118,1.065217010532476,9.84088617851966,1.0652491717139174,False
cfg21_vl252_k1.5_mn0.25_mx2.0,OIL,252,1.5,0.25,2.0,1.1809517483950565,0.22800961437679687,1.1798550873762443,0.22782375575083372,True,1.1791807755640464,0.2264764557350265,1.1780850183556857,0.2262905906561879,True
cfg22_vl252_k1.5_mn0.5_mx1.5,SP500,252,1.5,0.5,1.5,85.27730831411489,0.15309656795910578,85.27722344483453,0.1530965091120862,True,85.14926462039371,0.15233711170391054,85.14917987853534,0.15233705290993851,True
