config_id,asset,ac_window,pctile_lookback,k,min_mult,wealth_over_invested_fee0.001,sharpe_fee0.001,dca_wealth_over_invested_fee0.001,dca_sharpe_fee0.001,beats_dca_fee0.001,wealth_over_invested_fee0.0025,sharpe_fee0.0025,dca_wealth_over_invested_fee0.0025,dca_sharpe_fee0.0025,beats_dca_fee0.0025
cfg19_aw40_pl504_k0.5_mn0.5,SILVER,40,504,0.5,0.5,1.6868279024311,0.31968777868323045,1.686659698183187,0.3196772758715409,True,1.6842966144379772,0.31791978747236255,1.6841286627489933,0.31790937005101605,True
cfg19_aw40_pl504_k0.5_mn0.5,BTC,40,504,0.5,0.5,9.854766780686429,1.067291875605472,9.855679074865842,1.0673092354078406,False,9.839975254151318,1.065231781322162,9.84088617851966,1.0652491717139174,False
cfg19_aw40_pl504_k0.5_mn0.5,OIL,40,504,0.5,0.5,1.180426731454997,0.22793791573560776,1.1798550873762443,0.22782375575083372,True,1.1786558041099957,0.2264047348324641,1.1780850183556857,0.2262905906561879,True
cfg20_aw40_pl504_k1.0_mn0.25,SP500,40,504,1.0,0.25,85.27286481343533,0.153053799510602,85.27722344483453,0.1530965091120862,False,85.14482779162769,0.1522942186268066,85.14917987853534,0.15233705290993851,False
cfg20_aw40_pl504_k1.0_mn0.25,GOLD,40,504,1.0,0.25,2.2311314498393955,0.5049008004476834,2.2312322553607693,0.5049170813430391,False,2.2277828892525586,0.5018873775689215,2.227883543414292,0.5019039393179513,False
cfg20_aw40_pl504_k1.0_mn0.25,SILVER,40,504,1.0,0.25,1.6868444124478814,0.31968305379386186,1.686659698183187,0.3196772758715409,True,1.6843130996649431,0.31791492480994654,1.6841286627489933,0.31790937005101605,True
cfg20_aw40_pl504_k1.0_mn0.25,BTC,40,504,1.0,0.25,9.853444782762622,1.0672679568118162,9.855679074865842,1.0673092354078406,False,9.838655241209382,1.0652078180167621,9.84088617851966,1.0652491717139174,False
cfg20_aw40_pl504_k1.0_mn0.25,OIL,40,504,1.0,0.25,1.1809532791427337,0.22806039727754635,1.1798550873762443,0.22782375575083372,True,1.1791815611855894,0.22652717482807838,1.1780850183556857,0.2262905906561879,True
cfg21_aw40_pl504_k1.0_mn0.5,SP500,40,504,1.0,0.5,85.26912556612253,0.1530259788403175,85.27722344483453,0.1530965091120862,False,85.14109415880067,0.15226638085157335,85.14917987853534,0.15233705290993851,False
cfg21_aw40_pl504_k1.0_mn0.5,GOLD,40,504,1.0,0.5,2.231109244184183,0.5048835584621632,2.2312322553607693,0.5049170813430391,False,2.2277607169391778,0.5018702716558894,2.227883543414292,0.5019039393179513,False
cfg21_aw40_pl504_k1.0_mn0.5,SILVER,40,504,1.0,0.5,1.686945893585321,0.3196993637558092,1.686659698183187,0.3196772758715409,True,1.684414428428301,0.31793134157135106,1.6841286627489933,0.31790937005101605,True
cfg21_aw40_pl504_k1.0_mn0.5,BTC,40,504,1.0,0.5,9.854199924447137,1.0672816867489683,9.855679074865842,1.0673092354078406,False,9.83940924904752,1.0652215754632126,9.84088617851966,1.0652491717139174,False
cfg21_aw40_pl504_k1.0_mn0.5,OIL,40,504,1.0,0.5,1.1805599101941522,0.22796100011720855,1.1798550873762443,0.22782375575083372,True,1.1787887828810744,0.2264277989078799,1.1780850183556857,0.2262905906561879,True
cfg22_aw40_pl504_k1.5_mn0.25,SP500,40,504,1.5,0.25,85.26901594497292,0.15302565574860064,85.27722344483453,0.1530965091120862,False,85.14098470224715,0.1522660080899985,85.14917987853534,0.15233705290993851,False
cfg22_aw40_pl504_k1.5_mn0.25,GOLD,40,504,1.5,0.25,2.2312064863900063,0.5049326432853608,2.2312322553607693,0.5049170813430391,False,2.227857813135675,0.5019191463813354,2.227883543414292,0.5019039393179513,False
cfg22_aw40_pl504_k1.5_mn0.25,SILVER,40,504,1.5,0.25,1.6867098966996767,0.3196390902308045,1.686659698183187,0.3196772758715409,False,1.6841787858923298,0.3178708685561878,1.6841286627489933,0.31790937005101605,False
