config_id,asset,illiq_lookback,elevated_pct,decay_days,buy_multiplier,calm_fraction,wealth_over_invested_fee0.001,sharpe_fee0.001,dca_wealth_over_invested_fee0.001,dca_sharpe_fee0.001,beats_dca_fee0.001,wealth_over_invested_fee0.0025,sharpe_fee0.0025,dca_wealth_over_invested_fee0.0025,dca_sharpe_fee0.0025,beats_dca_fee0.0025
cfg19_lb252_ep90_dd5_bm2.0_cf0.95,OIL,252,90.0,5,2.0,0.95,1.1794288711388166,0.228092019704721,1.1798550873762443,0.22782375575083372,False,1.1776595163496337,0.22657461222075181,1.1780850183556857,0.2262905906561879,False
cfg20_lb252_ep90_dd10_bm1.5_cf0.85,SP500,252,90.0,10,1.5,0.85,80.09986689201662,0.16235695558700966,85.27722344483453,0.1530965091120862,False,79.9807043835617,0.1616436369117937,85.14917987853534,0.15233705290993851,False
cfg20_lb252_ep90_dd10_bm1.5_cf0.85,GOLD,252,90.0,10,1.5,0.85,2.2291875888403783,0.507331158384649,2.2312322553607693,0.5049170813430391,False,2.2258446274568615,0.50450738572763,2.227883543414292,0.5019039393179513,False
cfg20_lb252_ep90_dd10_bm1.5_cf0.85,SILVER,252,90.0,10,1.5,0.85,1.6843466682029151,0.32032773238484336,1.686659698183187,0.3196772758715409,False,1.681819105786709,0.31863774123561867,1.6841286627489933,0.31790937005101605,False
cfg20_lb252_ep90_dd10_bm1.5_cf0.85,BTC,252,90.0,10,1.5,0.85,9.267585941170717,1.056518805420117,9.855679074865842,1.0673092354078406,False,9.253745734689375,1.0545214331890256,9.84088617851966,1.0652491717139174,False
cfg20_lb252_ep90_dd10_bm1.5_cf0.85,OIL,252,90.0,10,1.5,0.85,1.1784604533264351,0.22806186611724305,1.1798550873762443,0.22782375575083372,False,1.1766924783509936,0.22657352555284468,1.1780850183556857,0.2262905906561879,False
cfg21_lb252_ep90_dd10_bm1.5_cf0.95,SP500,252,90.0,10,1.5,0.95,84.80394674028928,0.15736379093259656,85.27722344483453,0.1530965091120862,False,84.67661395626547,0.15662297624397706,85.14917987853534,0.15233705290993851,False
cfg21_lb252_ep90_dd10_bm1.5_cf0.95,GOLD,252,90.0,10,1.5,0.95,2.2309405722813023,0.5056524092703792,2.2312322553607693,0.5049170813430391,False,2.2275931917951097,0.502699665020972,2.227883543414292,0.5019039393179513,False
cfg21_lb252_ep90_dd10_bm1.5_cf0.95,SILVER,252,90.0,10,1.5,0.95,1.6861189090740227,0.31995551671829164,1.686659698183187,0.3196772758715409,False,1.6835886856354878,0.3182124638769266,1.6841286627489933,0.31790937005101605,False
cfg21_lb252_ep90_dd10_bm1.5_cf0.95,BTC,252,90.0,10,1.5,0.95,9.772983614734004,1.0669883242606386,9.855679074865842,1.0673092354078406,False,9.758315253123866,1.0649513092186753,9.84088617851966,1.0652491717139174,False
cfg21_lb252_ep90_dd10_bm1.5_cf0.95,OIL,252,90.0,10,1.5,0.95,1.1794147661486696,0.2280500004584499,1.1798550873762443,0.22782375575083372,False,1.1776453582710933,0.22653176074604997,1.1780850183556857,0.2262905906561879,False
cfg22_lb252_ep90_dd10_bm2.0_cf0.85,SP500,252,90.0,10,2.0,0.85,82.87924974936715,0.16471042624908414,85.27722344483453,0.1530965091120862,False,82.75480721394995,0.16401079038254202,85.14917987853534,0.15233705290993851,False
cfg22_lb252_ep90_dd10_bm2.0_cf0.85,GOLD,252,90.0,10,2.0,0.85,2.2304062935721785,0.5073005042970047,2.2312322553607693,0.5049170813430391,False,2.2270615023016775,0.5044697389720059,2.227883543414292,0.5019039393179513,False
cfg22_lb252_ep90_dd10_bm2.0_cf0.85,SILVER,252,90.0,10,2.0,0.85,1.6847499338891754,0.32048480452939815,1.686659698183187,0.3196772758715409,False,1.6822217659689371,0.31879198024960237,1.6841286627489933,0.31790937005101605,False
cfg22_lb252_ep90_dd10_bm2.0_cf0.85,BTC,252,90.0,10,2.0,0.85,9.481112292712682,1.0627028957202362,9.855679074865842,1.0673092354078406,False,9.466893789585727,1.0607102340238683,9.84088617851966,1.0652491717139174,False
cfg22_lb252_ep90_dd10_bm2.0_cf0.85,OIL,252,90.0,10,2.0,0.85,1.1781805372903869,0.228315675457884,1.1798550873762443,0.22782375575083372,False,1.1764129826092946,0.22682732322664115,1.1780850183556857,0.2262905906561879,False
cfg23_lb252_ep90_dd10_bm2.0_cf0.95,SP500,252,90.0,10,2.0,0.95,85.45676368587982,0.15797217379826906,85.27722344483453,0.1530965091120862,True,85.32845069623201,0.15723173390170259,85.14917987853534,0.15233705290993851,True
cfg23_lb252_ep90_dd10_bm2.0_cf0.95,GOLD,252,90.0,10,2.0,0.95,2.2308926636184037,0.5055411494023463,2.2312322553607693,0.5049170813430391,False,2.227545355067141,0.5025879249227618,2.227883543414292,0.5019039393179513,False
cfg23_lb252_ep90_dd10_bm2.0_cf0.95,SILVER,252,90.0,10,2.0,0.95,1.6860702888339323,0.31990428556898876,1.686659698183187,0.3196772758715409,False,1.6835401383987605,0.3181610383705864,1.6841286627489933,0.31790937005101605,False
cfg23_lb252_ep90_dd10_bm2.0_cf0.95,BTC,252,90.0,10,2.0,0.95,9.801846194258179,1.0677906243995918,9.855679074865842,1.0673092354078406,False,9.787134399124403,1.0657536465582464,9.84088617851966,1.0652491717139174,False
cfg23_lb252_ep90_dd10_bm2.0_cf0.95,OIL,252,90.0,10,2.0,0.95,1.1794219426380905,0.22807112691316403,1.1798550873762443,0.22782375575083372,False,1.1776525239850046,0.22655295389596533,1.1780850183556857,0.2262905906561879,False
cfg24_lb252_ep95_dd5_bm1.5_cf0.85,SP500,252,95.0,5,1.5,0.85,76.88819672535182,0.15949243006704092,85.27722344483453,0.1530965091120862,False,76.77517208514216,0.15876605506455002,85.14917987853534,0.15233705290993851,False
cfg24_lb252_ep95_dd5_bm1.5_cf0.85,GOLD,252,95.0,5,1.5,0.85,2.15951637169026,0.5004903221584842,2.2312322553607693,0.5049170813430391,False,2.1563421025199245,0.49765883033493674,2.227883543414292,0.5019039393179513,False
cfg24_lb252_ep95_dd5_bm1.5_cf0.85,SILVER,252,95.0,5,1.5,0.85,1.6486494579207502,0.31377869075639436,1.686659698183187,0.3196772758715409,False,1.6462355383943101,0.312088194083459,1.6841286627489933,0.31790937005101605,False
cfg24_lb252_ep95_dd5_bm1.5_cf0.85,BTC,252,95.0,5,1.5,0.85,8.791920268866914,1.0432370737554044,9.855679074865842,1.0673092354078406,False,8.778886254803453,1.0412482942631212,9.84088617851966,1.0652491717139174,False
cfg24_lb252_ep95_dd5_bm1.5_cf0.85,OIL,252,95.0,5,1.5,0.85,1.187444033419485,0.22580890766907163,1.1798550873762443,0.22782375575083372,False,1.1857196017442024,0.22428933613484212,1.1780850183556857,0.2262905906561879,False
cfg25_lb252_ep95_dd5_bm1.5_cf0.95,SP500,252,95.0,5,1.5,0.95,83.60089905296991,0.15626905214429176,85.27722344483453,0.1530965091120862,False,83.47571430364646,0.15552379654176082,85.14917987853534,0.15233705290993851,False
cfg25_lb252_ep95_dd5_bm1.5_cf0.95,GOLD,252,95.0,5,1.5,0.95,2.2286874460315755,0.5054004275798953,2.2312322553607693,0.5049170813430391,False,2.2253435978571203,0.502453129582684,2.227883543414292,0.5019039393179513,False
cfg25_lb252_ep95_dd5_bm1.5_cf0.95,SILVER,252,95.0,5,1.5,0.95,1.6854317073423268,0.320000394704503,1.686659698183187,0.3196772758715409,False,1.6829025157382191,0.318262540668058,1.6841286627489933,0.31790937005101605,False
cfg25_lb252_ep95_dd5_bm1.5_cf0.95,BTC,252,95.0,5,1.5,0.95,9.51024923698849,1.059799927101478,9.855679074865842,1.0673092354078406,False,9.49599909600396,1.0577633127395556,9.84088617851966,1.0652491717139174,False
cfg25_lb252_ep95_dd5_bm1.5_cf0.95,OIL,252,95.0,5,1.5,0.95,1.1792093919218944,0.2277754470515117,1.1798550873762443,0.22782375575083372,False,1.1774406639558996,0.2262584246963264,1.1780850183556857,0.2262905906561879,False
cfg26_lb252_ep95_dd5_bm2.0_cf0.85,SP500,252,95.0,5,2.0,0.85,78.56822349729639,0.16100614859911414,85.27722344483453,0.1530965091120862,False,78.45197761950533,0.16028687625826782,85.14917987853534,0.15233705290993851,False
cfg26_lb252_ep95_dd5_bm2.0_cf0.85,GOLD,252,95.0,5,2.0,0.85,2.220369973626459,0.505857690313122,2.2312322553607693,0.5049170813430391,False,2.2170413093444292,0.5030464373367914,2.227883543414292,0.5019039393179513,False
cfg26_lb252_ep95_dd5_bm2.0_cf0.85,SILVER,252,95.0,5,2.0,0.85,1.6799572139402235,0.3202806911147928,1.686659698183187,0.3196772758715409,False,1.6774366196053256,0.31860564215125786,1.6841286627489933,0.31790937005101605,False
cfg26_lb252_ep95_dd5_bm2.0_cf0.85,BTC,252,95.0,5,2.0,0.85,8.80484437841312,1.043073444504063,9.855679074865842,1.0673092354078406,False,8.791746273272768,1.0410835974064367,9.84088617851966,1.0652491717139174,False
cfg26_lb252_ep95_dd5_bm2.0_cf0.85,OIL,252,95.0,5,2.0,0.85,1.1827997311175946,0.2277282298235613,1.1798550873762443,0.22782375575083372,False,1.1810263553356541,0.2262369618633689,1.1780850183556857,0.2262905906561879,False
cfg27_lb252_ep95_dd5_bm2.0_cf0.95,SP500,252,95.0,5,2.0,0.95,84.50107307499411,0.1570834959005978,85.27722344483453,0.1530965091120862,False,84.37419518186408,0.15634237300353865,85.14917987853534,0.15233705290993851,False
cfg27_lb252_ep95_dd5_bm2.0_cf0.95,GOLD,252,95.0,5,2.0,0.95,2.2285992096989387,0.5050870665101139,2.2312322553607693,0.5049170813430391,False,2.2252554940114697,0.5021362553045697,2.227883543414292,0.5019039393179513,False
cfg27_lb252_ep95_dd5_bm2.0_cf0.95,SILVER,252,95.0,5,2.0,0.95,1.68557378449017,0.31985713890815914,1.686659698183187,0.3196772758715409,False,1.6830443795570118,0.3181179731941141,1.6841286627489933,0.31790937005101605,False
cfg27_lb252_ep95_dd5_bm2.0_cf0.95,BTC,252,95.0,5,2.0,0.95,9.512599486822642,1.0597608945574983,9.855679074865842,1.0673092354078406,False,9.49832292788857,1.0577241968908457,9.84088617851966,1.0652491717139174,False
cfg27_lb252_ep95_dd5_bm2.0_cf0.95,OIL,252,95.0,5,2.0,0.95,1.1786515760677518,0.2278177270781115,1.1798550873762443,0.22782375575083372,False,1.1768836856630998,0.22630123292835286,1.1780850183556857,0.2262905906561879,False
cfg28_lb252_ep95_dd10_bm1.5_cf0.85,SP500,252,95.0,10,1.5,0.85,78.19955521676657,0.1606921397345984,85.27722344483453,0.1530965091120862,False,78.08404189146053,0.15997112951152623,85.14917987853534,0.15233705290993851,False
cfg28_lb252_ep95_dd10_bm1.5_cf0.85,GOLD,252,95.0,10,1.5,0.85,2.215741525955896,0.5050882600236425,2.2312322553607693,0.5049170813430391,False,2.2124198836822386,0.5022737475619031,2.227883543414292,0.5019039393179513,False
cfg28_lb252_ep95_dd10_bm1.5_cf0.85,SILVER,252,95.0,10,1.5,0.85,1.6772624548982698,0.3191904930574412,1.686659698183187,0.3196772758715409,False,1.6747462028326832,0.31751113328091746,1.6841286627489933,0.31790937005101605,False
cfg28_lb252_ep95_dd10_bm1.5_cf0.85,BTC,252,95.0,10,1.5,0.85,8.87720526939069,1.044760550872985,9.855679074865842,1.0673092354078406,False,8.86401374983124,1.0427673043532095,9.84088617851966,1.0652491717139174,False
cfg28_lb252_ep95_dd10_bm1.5_cf0.85,OIL,252,95.0,10,1.5,0.85,1.1778582809848717,0.2262617774888484,1.1798550873762443,0.22782375575083372,False,1.1760921017410855,0.22476042147278655,1.1780850183556857,0.2262905906561879,False
cfg29_lb252_ep95_dd10_bm1.5_cf0.95,SP500,252,95.0,10,1.5,0.95,84.53033869515465,0.15708995807620524,85.27722344483453,0.1530965091120862,False,84.40341682821106,0.15634852316974238,85.14917987853534,0.15233705290993851,False
cfg29_lb252_ep95_dd10_bm1.5_cf0.95,GOLD,252,95.0,10,1.5,0.95,2.2289523321116804,0.5051827207216926,2.2312322553607693,0.5049170813430391,False,2.2256080115780343,0.5022317696697739,2.227883543414292,0.5019039393179513,False
cfg29_lb252_ep95_dd10_bm1.5_cf0.95,SILVER,252,95.0,10,1.5,0.95,1.6857443528820666,0.3198474336840258,1.686659698183187,0.3196772758715409,False,1.6832146918402155,0.3181061434646751,1.6841286627489933,0.31790937005101605,False
cfg29_lb252_ep95_dd10_bm1.5_cf0.95,BTC,252,95.0,10,1.5,0.95,9.582393408291287,1.0616659560050785,9.855679074865842,1.0673092354078406,False,9.568014216706649,1.0596285557923222,9.84088617851966,1.0652491717139174,False
cfg29_lb252_ep95_dd10_bm1.5_cf0.95,OIL,252,95.0,10,1.5,0.95,1.1786698512620302,0.22776172873664158,1.1798550873762443,0.22782375575083372,False,1.1769018590649345,0.22624409742763418,1.1780850183556857,0.2262905906561879,False
cfg30_lb252_ep95_dd10_bm2.0_cf0.85,SP500,252,95.0,10,2.0,0.85,80.88831928979934,0.1630433323547857,85.27722344483453,0.1530965091120862,False,80.76767035376092,0.1623333404531101,85.14917987853534,0.15233705290993851,False
cfg30_lb252_ep95_dd10_bm2.0_cf0.85,GOLD,252,95.0,10,2.0,0.85,2.2241183445247477,0.506008579050811,2.2312322553607693,0.5049170813430391,False,2.2207832184400065,0.5031870659498973,2.227883543414292,0.5019039393179513,False
cfg30_lb252_ep95_dd10_bm2.0_cf0.85,SILVER,252,95.0,10,2.0,0.85,1.6837509405219595,0.32048028000105194,1.686659698183187,0.3196772758715409,False,1.6812242725917623,0.3187944674475364,1.6841286627489933,0.31790937005101605,False
cfg30_lb252_ep95_dd10_bm2.0_cf0.85,BTC,252,95.0,10,2.0,0.85,8.960301657101903,1.0472019644624826,9.855679074865842,1.0673092354078406,False,8.946918028884816,1.0452090811663208,9.84088617851966,1.0652491717139174,False
cfg30_lb252_ep95_dd10_bm2.0_cf0.85,OIL,252,95.0,10,2.0,0.85,1.1769645166302014,0.22761719350064857,1.1798550873762443,0.22782375575083372,False,1.1751996793749357,0.22613046600425368,1.1780850183556857,0.2262905906561879,False
cfg31_lb252_ep95_dd10_bm2.0_cf0.95,SP500,252,95.0,10,2.0,0.95,85.04900494112353,0.15759425119601786,85.27722344483453,0.1530965091120862,False,84.9213042960329,0.15685360218209732,85.14917987853534,0.15233705290993851,False
cfg31_lb252_ep95_dd10_bm2.0_cf0.95,GOLD,252,95.0,10,2.0,0.95,2.22874747404722,0.5050107528186187,2.2312322553607693,0.5049170813430391,False,2.225403461108265,0.5020592475105871,2.227883543414292,0.5019039393179513,False
cfg31_lb252_ep95_dd10_bm2.0_cf0.95,SILVER,252,95.0,10,2.0,0.95,1.6855607948438105,0.31971382629662365,1.686659698183187,0.3196772758715409,False,1.6830314094146293,0.31797196392833554,1.6841286627489933,0.31790937005101605,False
cfg31_lb252_ep95_dd10_bm2.0_cf0.95,BTC,252,95.0,10,2.0,0.95,9.636369822631341,1.0633740570474846,9.855679074865842,1.0673092354078406,False,9.62190649051803,1.061337572757791,9.84088617851966,1.0652491717139174,False
cfg31_lb252_ep95_dd10_bm2.0_cf0.95,OIL,252,95.0,10,2.0,0.95,1.1789560682570457,0.22782905967471456,1.1798550873762443,0.22782375575083372,False,1.1771876463047022,0.2263115131007561,1.1780850183556857,0.2262905906561879,False
