config_id,asset,sharpe_window,pctile_lookback,k,min_mult,wealth_over_invested_fee0.001,sharpe_fee0.001,dca_wealth_over_invested_fee0.001,dca_sharpe_fee0.001,beats_dca_fee0.001,wealth_over_invested_fee0.0025,sharpe_fee0.0025,dca_wealth_over_invested_fee0.0025,dca_sharpe_fee0.0025,beats_dca_fee0.0025
cfg11_sw40_pl756_k1.5_mm0.5,BTC,40,756,1.5,0.5,9.852052154686962,1.0672279972110326,9.855679074865842,1.0673092354078406,False,9.83726470432712,1.0651678473168689,9.84088617851966,1.0652491717139174,False
cfg11_sw40_pl756_k1.5_mm0.5,OIL,40,756,1.5,0.5,1.1806802286077274,0.22796441263314457,1.1798550873762443,0.22782375575083372,True,1.178908920636372,0.22643121041550915,1.1780850183556857,0.2262905906561879,True
cfg12_sw60_pl504_k0.5_mm0.25,SP500,60,504,0.5,0.25,85.28324505164909,0.1531255307413172,85.27722344483453,0.1530965091120862,True,85.15519244389864,0.15236606556534252,85.14917987853534,0.15233705290993851,True
cfg12_sw60_pl504_k0.5_mm0.25,GOLD,60,504,0.5,0.25,2.231322046306567,0.5049433752691294,2.2312322553607693,0.5049170813430391,True,2.2279731995388503,0.5019301671792638,2.227883543414292,0.5019039393179513,True
cfg12_sw60_pl504_k0.5_mm0.25,SILVER,60,504,0.5,0.25,1.686707613091973,0.31967679906840607,1.686659698183187,0.3196772758715409,False,1.6841765057134688,0.3179088320821083,1.6841286627489933,0.31790937005101605,False
cfg12_sw60_pl504_k0.5_mm0.25,BTC,60,504,0.5,0.25,9.853823511892951,1.0672710508862564,9.855679074865842,1.0673092354078406,False,9.839033401677376,1.0652109239730865,9.84088617851966,1.0652491717139174,False
cfg12_sw60_pl504_k0.5_mm0.25,OIL,60,504,0.5,0.25,1.180396509882278,0.22790250130718523,1.1798550873762443,0.22782375575083372,True,1.1786256279150131,0.22636927086855982,1.1780850183556857,0.2262905906561879,True
cfg13_sw60_pl504_k0.5_mm0.5,SP500,60,504,0.5,0.5,85.28324505164909,0.1531255307413172,85.27722344483453,0.1530965091120862,True,85.15519244389864,0.15236606556534252,85.14917987853534,0.15233705290993851,True
cfg13_sw60_pl504_k0.5_mm0.5,GOLD,60,504,0.5,0.5,2.231322046306567,0.5049433752691294,2.2312322553607693,0.5049170813430391,True,2.2279731995388503,0.5019301671792638,2.227883543414292,0.5019039393179513,True
cfg13_sw60_pl504_k0.5_mm0.5,SILVER,60,504,0.5,0.5,1.686707613091973,0.31967679906840607,1.686659698183187,0.3196772758715409,False,1.6841765057134688,0.3179088320821083,1.6841286627489933,0.31790937005101605,False
cfg13_sw60_pl504_k0.5_mm0.5,BTC,60,504,0.5,0.5,9.853823511892951,1.0672710508862564,9.855679074865842,1.0673092354078406,False,9.839033401677376,1.0652109239730865,9.84088617851966,1.0652491717139174,False
cfg13_sw60_pl504_k0.5_mm0.5,OIL,60,504,0.5,0.5,1.180396509882278,0.22790250130718523,1.1798550873762443,0.22782375575083372,True,1.1786256279150131,0.22636927086855982,1.1780850183556857,0.2262905906561879,True
cfg14_sw60_pl504_k1.0_mm0.25,SP500,60,504,1.0,0.25,85.26870059237979,0.15306515102953863,85.27722344483453,0.1530965091120862,False,85.14066982315757,0.15230553518184917,85.14917987853534,0.15233705290993851,False
cfg14_sw60_pl504_k1.0_mm0.25,GOLD,60,504,1.0,0.25,2.231225084074805,0.5049324818504757,2.2312322553607693,0.5049170813430391,False,2.2278763828960253,0.5019190119051274,2.227883543414292,0.5019039393179513,False
cfg14_sw60_pl504_k1.0_mm0.25,SILVER,60,504,1.0,0.25,1.6865499127141743,0.31963463682794524,1.686659698183187,0.3196772758715409,False,1.6840190421230292,0.3178665178688745,1.6841286627489933,0.31790937005101605,False
cfg14_sw60_pl504_k1.0_mm0.25,BTC,60,504,1.0,0.25,9.851917117875908,1.0672312728754527,9.855679074865842,1.0673092354078406,False,9.837131999974506,1.0651711210488544,9.84088617851966,1.0652491717139174,False
cfg14_sw60_pl504_k1.0_mm0.25,OIL,60,504,1.0,0.25,1.1806647664970926,0.22790204077074985,1.1798550873762443,0.22782375575083372,True,1.1788934817421155,0.22636861662951874,1.1780850183556857,0.2262905906561879,True
cfg15_sw60_pl504_k1.0_mm0.5,SP500,60,504,1.0,0.5,85.28060701962373,0.1531050675504899,85.27722344483453,0.1530965091120862,True,85.15255837288258,0.152345562288178,85.14917987853534,0.15233705290993851,True
cfg15_sw60_pl504_k1.0_mm0.5,GOLD,60,504,1.0,0.5,2.2313696928173226,0.5049628090385603,2.2312322553607693,0.5049170813430391,True,2.228020774508306,0.5019495756691711,2.227883543414292,0.5019039393179513,True
cfg15_sw60_pl504_k1.0_mm0.5,SILVER,60,504,1.0,0.5,1.6868226191094884,0.31969603054841206,1.686659698183187,0.3196772758715409,True,1.6842913390492766,0.31792804753899634,1.6841286627489933,0.31790937005101605,True
