config_id,asset,skew_window,neg_threshold,pos_threshold,buy_multiplier,reduce_fraction,wealth_over_invested_fee0.001,sharpe_fee0.001,dca_wealth_over_invested_fee0.001,dca_sharpe_fee0.001,beats_dca_fee0.001,wealth_over_invested_fee0.0025,sharpe_fee0.0025,dca_wealth_over_invested_fee0.0025,dca_sharpe_fee0.0025,beats_dca_fee0.0025
cfg09_sw60_nt-0.25_pt0.25_bm1.5_rf0.95,BTC,60,-0.25,0.25,1.5,0.95,9.87084759762725,1.0700084204664166,9.855679074865842,1.0673092354078406,True,9.856034641508671,1.0679554207102349,9.84088617851966,1.0652491717139174,True
cfg09_sw60_nt-0.25_pt0.25_bm1.5_rf0.95,OIL,60,-0.25,0.25,1.5,0.95,1.1798983043648008,0.22766695747961727,1.1798550873762443,0.22782375575083372,False,1.178129138152173,0.2261323502170901,1.1780850183556857,0.2262905906561879,False
cfg10_sw60_nt-0.25_pt0.25_bm2.0_rf0.85,SP500,60,-0.25,0.25,2.0,0.85,85.49701673977948,0.15536108890849815,85.27722344483453,0.1530965091120862,True,85.3686432004358,0.15460569162525056,85.14917987853534,0.15233705290993851,True
cfg10_sw60_nt-0.25_pt0.25_bm2.0_rf0.85,GOLD,60,-0.25,0.25,2.0,0.85,2.228310067764148,0.5053995648061957,2.2312322553607693,0.5049170813430391,False,2.2249657434867394,0.5024151143907909,2.227883543414292,0.5019039393179513,False
cfg10_sw60_nt-0.25_pt0.25_bm2.0_rf0.85,SILVER,60,-0.25,0.25,2.0,0.85,1.6861497534520664,0.31968219243461427,1.686659698183187,0.3196772758715409,False,1.683619483700652,0.31791599729801806,1.6841286627489933,0.31790937005101605,False
cfg10_sw60_nt-0.25_pt0.25_bm2.0_rf0.85,BTC,60,-0.25,0.25,2.0,0.85,9.903694999201814,1.076254901493642,9.855679074865842,1.0673092354078406,True,9.888838154235069,1.0742179603308568,9.84088617851966,1.0652491717139174,True
cfg10_sw60_nt-0.25_pt0.25_bm2.0_rf0.85,OIL,60,-0.25,0.25,2.0,0.85,1.1793566276123881,0.22704752660339816,1.1798550873762443,0.22782375575083372,False,1.1775902101248257,0.22550810871163096,1.1780850183556857,0.2262905906561879,False
cfg11_sw60_nt-0.25_pt0.25_bm2.0_rf0.95,SP500,60,-0.25,0.25,2.0,0.95,85.36767604773976,0.15385141861027515,85.27722344483453,0.1530965091120862,True,85.23949668236094,0.1530934156493408,85.14917987853534,0.15233705290993851,True
cfg11_sw60_nt-0.25_pt0.25_bm2.0_rf0.95,GOLD,60,-0.25,0.25,2.0,0.95,2.230502827584078,0.5051915031973984,2.2312322553607693,0.5049170813430391,False,2.227155210874507,0.50218753571921,2.227883543414292,0.5019039393179513,False
cfg11_sw60_nt-0.25_pt0.25_bm2.0_rf0.95,SILVER,60,-0.25,0.25,2.0,0.95,1.686676972789971,0.3197288310428842,1.686659698183187,0.3196772758715409,True,1.6841459114179265,0.31796153672852295,1.6841286627489933,0.31790937005101605,True
cfg11_sw60_nt-0.25_pt0.25_bm2.0_rf0.95,BTC,60,-0.25,0.25,2.0,0.95,9.87132638486812,1.0700208658921355,9.855679074865842,1.0673092354078406,True,9.856512709849783,1.0679678943793334,9.84088617851966,1.0652491717139174,True
cfg11_sw60_nt-0.25_pt0.25_bm2.0_rf0.95,OIL,60,-0.25,0.25,2.0,0.95,1.1796299163826192,0.2276796553605788,1.1798550873762443,0.22782375575083372,False,1.1778611531549497,0.22614577099859925,1.1780850183556857,0.2262905906561879,False
cfg12_sw60_nt-0.25_pt0.5_bm1.5_rf0.85,SP500,60,-0.25,0.5,1.5,0.85,85.39386203685247,0.15438669995864324,85.27722344483453,0.1530965091120862,True,85.26564338445021,0.1536290878758435,85.14917987853534,0.15233705290993851,True
