config_id,asset,signal_choice,lookback_years,stress_pctile,stress_tilt_fraction,max_lump_multiple,wealth_over_invested_fee0.001,sharpe_fee0.001,dca_wealth_over_invested_fee0.001,dca_sharpe_fee0.001,beats_dca_fee0.001,wealth_over_invested_fee0.0025,sharpe_fee0.0025,dca_wealth_over_invested_fee0.0025,dca_sharpe_fee0.0025,beats_dca_fee0.0025
cfg10_credit_spread_lb10_pc90_tf0.0,GOLD,credit_spread,10,90,0.0,6.0,2.1926460127498935,0.49768055903837183,2.2312322553607693,0.5049170813430391,False,2.189355238104634,0.4946663050760612,2.227883543414292,0.5019039393179513,False
cfg10_credit_spread_lb10_pc90_tf0.0,SILVER,credit_spread,10,90,0.0,6.0,1.666061628251306,0.3168253156828063,1.686659698183187,0.3196772758715409,False,1.6635615208500432,0.31507453691658266,1.6841286627489933,0.31790937005101605,False
cfg10_credit_spread_lb10_pc90_tf0.0,BTC,credit_spread,10,90,0.0,6.0,9.855679074865842,1.0673092354078406,9.855679074865842,1.0673092354078406,False,9.84088617851966,1.0652491717139174,9.84088617851966,1.0652491717139174,False
cfg10_credit_spread_lb10_pc90_tf0.0,OIL,credit_spread,10,90,0.0,6.0,1.1583913369152992,0.2102542886316209,1.1798550873762443,0.22782375575083372,False,1.1566534957482857,0.2086788726818475,1.1780850183556857,0.2262905906561879,False
cfg11_credit_spread_lb10_pc90_tf0.25,SP500,credit_spread,10,90,0.25,6.0,84.06443329469293,0.15218364588512012,85.27722344483453,0.1530965091120862,False,83.93821073462524,0.1514141094866394,85.14917987853534,0.15233705290993851,False
cfg11_credit_spread_lb10_pc90_tf0.25,GOLD,credit_spread,10,90,0.25,6.0,2.2032586659993805,0.49972415971277884,2.2312322553607693,0.5049170813430391,False,2.1999519564393335,0.49670776105610087,2.227883543414292,0.5019039393179513,False
cfg11_credit_spread_lb10_pc90_tf0.25,SILVER,credit_spread,10,90,0.25,6.0,1.6725131458949585,0.3179447149338293,1.686659698183187,0.3196772758715409,False,1.6700033515302668,0.3161891613505171,1.6841286627489933,0.31790937005101605,False
cfg11_credit_spread_lb10_pc90_tf0.25,BTC,credit_spread,10,90,0.25,6.0,9.855679074865842,1.0673092354078406,9.855679074865842,1.0673092354078406,False,9.84088617851966,1.0652491717139174,9.84088617851966,1.0652491717139174,False
cfg11_credit_spread_lb10_pc90_tf0.25,OIL,credit_spread,10,90,0.25,6.0,1.1598568297608272,0.21307323784249113,1.1798550873762443,0.22782375575083372,False,1.158116788154105,0.21150761330061524,1.1780850183556857,0.2262905906561879,False
cfg12_nfci_lb5_pc70_tf0.0,SP500,nfci,5,70,0.0,6.0,85.35848435423709,0.15314753477098822,85.27722344483453,0.1530965091120862,True,85.23031877456023,0.15238774526830653,85.14917987853534,0.15233705290993851,True
cfg12_nfci_lb5_pc70_tf0.0,GOLD,nfci,5,70,0.0,6.0,2.1924413185804332,0.5302021738041515,2.2312322553607693,0.5049170813430391,False,2.189150851283777,0.5284791752181331,2.227883543414292,0.5019039393179513,False
cfg12_nfci_lb5_pc70_tf0.0,SILVER,nfci,5,70,0.0,6.0,1.6604307919636792,0.33822302079589506,1.686659698183187,0.3196772758715409,False,1.6579391392715568,0.33719558840011793,1.6841286627489933,0.31790937005101605,False
cfg12_nfci_lb5_pc70_tf0.0,BTC,nfci,5,70,0.0,6.0,7.803911577576087,0.9931856063275191,9.855679074865842,1.0673092354078406,False,7.7921994132078165,0.9911115557312031,9.84088617851966,1.0652491717139174,False
cfg12_nfci_lb5_pc70_tf0.0,OIL,nfci,5,70,0.0,6.0,1.1621989048094084,0.23402286478065787,1.1798550873762443,0.22782375575083372,False,1.1604553465734866,0.23307589154969638,1.1780850183556857,0.2262905906561879,False
cfg13_nfci_lb5_pc70_tf0.25,SP500,nfci,5,70,0.25,6.0,85.36431813114801,0.15315455273145812,85.27722344483453,0.1530965091120862,True,85.2361437920465,0.15239486379612693,85.14917987853534,0.15233705290993851,True
cfg13_nfci_lb5_pc70_tf0.25,GOLD,nfci,5,70,0.25,6.0,2.2048891068860743,0.524471684403118,2.2312322553607693,0.5049170813430391,False,2.201579949216588,0.5224194581704912,2.227883543414292,0.5019039393179513,False
cfg13_nfci_lb5_pc70_tf0.25,SILVER,nfci,5,70,0.25,6.0,1.668906044341789,0.3331316243215524,1.686659698183187,0.3196772758715409,False,1.6664016660454977,0.33191688497285,1.6841286627489933,0.31790937005101605,False
cfg13_nfci_lb5_pc70_tf0.25,BTC,nfci,5,70,0.25,6.0,8.376319098015598,1.0160202241123195,9.855679074865842,1.0673092354078406,False,8.363747462895914,1.0139501999207747,9.84088617851966,1.0652491717139174,False
cfg13_nfci_lb5_pc70_tf0.25,OIL,nfci,5,70,0.25,6.0,1.167459764014147,0.2309912720509898,1.1798550873762443,0.22782375575083372,False,1.1657083065902285,0.229883982001553,1.1780850183556857,0.2262905906561879,False
cfg14_nfci_lb5_pc80_tf0.0,SP500,nfci,5,80,0.0,6.0,85.26694526821156,0.15308459728216392,85.27722344483453,0.1530965091120862,False,85.13891713460987,0.15232498249460938,85.14917987853534,0.15233705290993851,False
cfg14_nfci_lb5_pc80_tf0.0,GOLD,nfci,5,80,0.0,6.0,2.196811355209704,0.5089021922316161,2.2312322553607693,0.5049170813430391,False,2.1935143262964885,0.5059470590027986,2.227883543414292,0.5019039393179513,False
